Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
4.976,929.046,365.206,234.035,-135.032,-43.699,-42.069,11.282
4.98,929.084,365.143,234.063,-135.037,-43.703,-42.063,19.668
4.984,929.115,365.08,234.093,-135.04,-43.707,-42.058,19.19
4.988,929.167,364.986,234.131,-135.046,-43.712,-42.05,28.268
4.992,929.218,364.876,234.181,-135.053,-43.719,-42.039,32.973
4.996,929.296,364.745,234.242,-135.059,-43.727,-42.029,40.854
5,929.381,364.587,234.319,-135.069,-43.738,-42.013,48.889
5.004,929.482,364.411,234.403,-135.079,-43.749,-41.995,55.024
5.008,929.588,364.21,234.5,-135.091,-43.763,-41.975,61.555
5.012,929.713,363.969,234.597,-135.106,-43.778,-41.951,72.295
5.016,929.863,363.714,234.732,-135.121,-43.797,-41.922,81.079
5.02,930.01,363.418,234.852,-135.139,-43.816,-41.891,88.079
5.024,930.194,363.103,235.018,-135.158,-43.84,-41.853,100.121
5.028,930.381,362.753,235.171,-135.179,-43.864,-41.812,106.379
5.032,930.602,362.361,235.365,-135.204,-43.895,-41.763,122.374
5.036,930.823,361.934,235.555,-135.229,-43.924,-41.712,129.294
5.04,931.093,361.455,235.785,-135.257,-43.961,-41.651,148.983
5.044,931.367,360.945,236.013,-135.291,-44,-41.582,155.743
5.048,931.677,360.403,236.279,-135.325,-44.043,-41.507,169.539
5.052,931.996,359.806,236.549,-135.362,-44.088,-41.426,182.148
5.056,932.346,359.177,236.853,-135.4,-44.138,-41.339,195.406
5.06,932.72,358.488,237.165,-135.445,-44.193,-41.241,210.876
5.064,933.115,357.769,237.504,-135.489,-44.25,-41.139,222.084
5.068,933.532,357.01,237.862,-135.537,-44.311,-41.029,234.265
5.072,933.965,356.216,238.229,-135.59,-44.376,-40.909,243.861
5.076,934.423,355.383,238.622,-135.642,-44.443,-40.789,257.247
5.08,934.893,354.532,239.025,-135.698,-44.513,-40.659,262.906
5.084,935.374,353.655,239.432,-135.755,-44.585,-40.526,270.084
5.088,935.876,352.747,239.865,-135.814,-44.66,-40.387,281.189
5.092,936.37,351.827,240.286,-135.877,-44.736,-40.243,281.517
5.096,936.875,350.903,240.729,-135.939,-44.813,-40.097,285.38
5.1,937.378,349.975,241.156,-136.002,-44.89,-39.948,284.774
5.104,937.884,349.04,241.59,-136.066,-44.968,-39.798,287.171
5.108,938.385,348.115,242.034,-136.131,-45.047,-39.644,285.4
5.112,938.876,347.19,242.459,-136.195,-45.125,-39.49,282.449
5.116,939.361,346.287,242.88,-136.259,-45.202,-39.336,277.104
5.12,939.835,345.388,243.29,-136.322,-45.277,-39.182,273.954
5.124,940.31,344.513,243.709,-136.385,-45.354,-39.025,270.088
5.128,940.771,343.66,244.116,-136.445,-45.428,-38.871,262.841
5.132,941.21,342.82,244.496,-136.504,-45.499,-38.72,255.344
5.136,941.643,342.005,244.878,-136.561,-45.57,-38.569,249.559
5.14,942.06,341.224,245.24,-136.616,-45.639,-38.418,239.088
5.144,942.458,340.473,245.59,-136.667,-45.704,-38.272,229.992
5.148,942.837,339.744,245.93,-136.716,-45.767,-38.127,222.299
5.152,943.206,339.061,246.257,-136.762,-45.829,-37.985,210.421
5.156,943.553,338.403,246.564,-136.805,-45.887,-37.847,201.422
5.16,943.89,337.791,246.86,-136.843,-45.943,-37.712,189.575
5.164,944.189,337.206,247.123,-136.875,-45.992,-37.586,176.761
5.168,944.466,336.67,247.363,-136.907,-46.039,-37.459,162.36
5.172,944.735,336.179,247.603,-136.932,-46.084,-37.339,152.274
5.176,944.983,335.718,247.82,-136.952,-46.125,-37.226,141.867
5.18,945.201,335.302,248.011,-136.969,-46.163,-37.114,126.571
5.184,945.406,334.926,248.194,-136.98,-46.196,-37.011,116.558
5.188,945.591,334.598,248.363,-136.988,-46.228,-36.907,103.138
5.192,945.752,334.287,248.498,-136.99,-46.255,-36.81,93.733
5.196,945.894,334.022,248.624,-136.99,-46.28,-36.715,81.598
5.2,946.024,333.785,248.734,-136.982,-46.3,-36.627,72.921
5.204,946.146,333.578,248.842,-136.972,-46.321,-36.539,65.844
5.208,946.245,333.409,248.928,-136.958,-46.338,-36.453,53.537
5.212,946.336,333.253,249.003,-136.939,-46.352,-36.369,48.967
5.216,946.413,333.12,249.07,-136.919,-46.366,-36.283,41.823
5.22,946.492,332.999,249.128,-136.893,-46.377,-36.201,39.051
5.224,946.544,332.894,249.169,-136.866,-46.387,-36.118,30.879
5.228,946.6,332.814,249.215,-136.835,-46.396,-36.034,27.035
5.232,946.652,332.749,249.261,-136.801,-46.404,-35.948,23.841
5.236,946.703,332.679,249.302,-136.764,-46.412,-35.864,23.859
5.24,946.737,332.63,249.327,-136.723,-46.416,-35.781,16.182
5.244,946.777,332.58,249.362,-136.682,-46.422,-35.693,18.204
5.248,946.795,332.54,249.372,-136.64,-46.427,-35.603,11.257
5.252,946.84,332.505,249.412,-136.594,-46.433,-35.513,17.403
5.256,946.863,332.466,249.424,-136.548,-46.437,-35.42,11.693
5.26,946.884,332.444,249.441,-136.498,-46.44,-35.33,8.791
5.264,946.919,332.418,249.469,-136.449,-46.445,-35.234,12.99
5.268,946.933,332.4,249.475,-136.397,-46.447,-35.14,5.818
5.272,946.96,332.373,249.495,-136.343,-46.45,-35.046,10.801
5.276,946.972,332.356,249.507,-136.289,-46.453,-34.949,5.855
5.28,946.995,332.334,249.522,-136.234,-46.455,-34.852,8.921
5.284,947.018,332.324,249.534,-136.178,-46.459,-34.752,6.863
5.288,947.034,332.297,249.553,-136.121,-46.461,-34.652,9.131
5.292,947.048,332.288,249.558,-136.062,-46.462,-34.553,4.357
5.296,947.069,332.266,249.573,-136.003,-46.465,-34.451,8.59
5.3,947.082,332.255,249.579,-135.941,-46.466,-34.352,4.413
5.304,947.094,332.244,249.591,-135.88,-46.468,-34.249,5.125
5.308,947.114,332.231,249.608,-135.817,-46.47,-34.146,7.267
5.312,947.129,332.221,249.626,-135.754,-46.471,-34.042,6.37
5.316,947.14,332.203,249.63,-135.692,-46.473,-33.937,5.384
5.32,947.156,332.186,249.645,-135.627,-46.475,-33.833,7.028
5.324,947.171,332.172,249.657,-135.56,-46.475,-33.73,5.925
5.328,947.187,332.162,249.673,-135.494,-46.478,-33.624,6.178
5.332,947.199,332.15,249.682,-135.429,-46.479,-33.517,4.63
5.336,947.213,332.137,249.692,-135.36,-46.48,-33.413,5.655
5.34,947.221,332.113,249.698,-135.293,-46.481,-33.307,6.405
5.344,947.234,332.104,249.708,-135.224,-46.481,-33.203,4.627
5.348,947.246,332.098,249.723,-135.156,-46.483,-33.097,5.091
5.352,947.258,332.088,249.737,-135.085,-46.483,-32.994,5.211
5.356,947.265,332.072,249.746,-135.015,-46.483,-32.89,4.955
5.36,947.28,332.058,249.758,-134.947,-46.484,-32.785,5.948
5.364,947.291,332.046,249.771,-134.876,-46.485,-32.681,5.212
5.368,947.295,332.039,249.771,-134.806,-46.484,-32.58,1.942
5.372,947.305,332.034,249.783,-134.736,-46.484,-32.478,4.162
5.376,947.309,332.023,249.794,-134.668,-46.485,-32.374,4.008
5.38,947.324,332.019,249.811,-134.598,-46.486,-32.274,5.789
5.384,947.33,332.007,249.825,-134.53,-46.486,-32.173,4.821
5.388,947.338,332.005,249.832,-134.462,-46.487,-32.074,2.613
5.392,947.336,331.995,249.844,-134.395,-46.486,-31.977,4.104
5.396,947.343,331.995,249.856,-134.328,-46.487,-31.88,3.383
5.4,947.355,331.983,249.871,-134.264,-46.489,-31.783,5.644
5.404,947.358,331.983,249.891,-134.202,-46.491,-31.685,5.226
5.408,947.371,331.98,249.924,-134.141,-46.495,-31.589,8.687
5.412,947.391,331.977,249.956,-134.084,-46.501,-31.492,9.645
5.416,947.4,331.976,249.992,-134.028,-46.507,-31.397,9.236
5.42,947.427,331.967,250.04,-133.977,-46.516,-31.3,13.983
5.424,947.461,331.97,250.115,-133.929,-46.53,-31.2,20.582
5.428,947.502,331.956,250.192,-133.887,-46.547,-31.099,22.109
5.432,947.551,331.946,250.28,-133.85,-46.567,-30.997,25.203
5.436,947.61,331.95,250.397,-133.815,-46.59,-30.893,32.776
5.44,947.675,331.937,250.51,-133.789,-46.618,-30.787,32.795
5.444,947.753,331.926,250.658,-133.767,-46.651,-30.678,41.99
5.448,947.847,331.912,250.817,-133.754,-46.69,-30.564,46.242
5.452,947.949,331.9,250.985,-133.744,-46.731,-30.451,49.319
5.456,948.06,331.878,251.177,-133.74,-46.779,-30.335,55.61
5.46,948.182,331.864,251.387,-133.745,-46.833,-30.214,60.883
5.464,948.317,331.842,251.604,-133.756,-46.891,-30.09,64.074
5.468,948.461,331.82,251.848,-133.777,-46.957,-29.959,71.041
5.472,948.627,331.795,252.118,-133.804,-47.03,-29.827,79.447
5.476,948.795,331.765,252.39,-133.841,-47.108,-29.687,80.463
5.48,948.984,331.733,252.694,-133.885,-47.193,-29.542,89.7
5.484,949.19,331.71,253.023,-133.936,-47.284,-29.393,97.116
5.488,949.405,331.667,253.361,-133.994,-47.38,-29.243,100.731
5.492,949.641,331.642,253.742,-134.058,-47.483,-29.087,112.192
5.496,949.887,331.595,254.124,-134.132,-47.59,-28.925,114.278
5.5,950.145,331.55,254.531,-134.209,-47.7,-28.764,120.944
5.504,950.424,331.508,254.979,-134.293,-47.816,-28.598,132.476
5.508,950.722,331.466,255.441,-134.383,-47.936,-28.43,137.838
5.512,951.046,331.417,255.946,-134.478,-48.06,-28.259,150.488
5.516,951.367,331.369,256.46,-134.576,-48.184,-28.089,151.994
5.52,951.701,331.318,256.995,-134.678,-48.31,-27.919,158.131
5.524,952.069,331.265,257.564,-134.78,-48.437,-27.75,169.969
5.528,952.441,331.201,258.156,-134.886,-48.564,-27.583,175.388
5.532,952.827,331.143,258.767,-134.994,-48.691,-27.416,181.345
5.536,953.229,331.088,259.401,-135.098,-48.815,-27.257,188.317
5.54,953.644,331.019,260.054,-135.204,-48.938,-27.098,194.057
5.544,954.061,330.962,260.721,-135.306,-49.055,-26.948,197.207
5.548,954.497,330.892,261.413,-135.407,-49.171,-26.801,205.272
5.552,954.954,330.822,262.128,-135.504,-49.283,-26.662,212.924
5.556,955.412,330.752,262.853,-135.599,-49.39,-26.528,214.897
5.56,955.875,330.679,263.593,-135.687,-49.491,-26.405,219.008
5.564,956.365,330.598,264.356,-135.773,-49.588,-26.287,227.565
5.568,956.86,330.534,265.146,-135.851,-49.679,-26.18,233.603
5.572,957.367,330.448,265.94,-135.923,-49.763,-26.081,236.672
5.576,957.881,330.364,266.751,-135.991,-49.841,-25.991,240.953
5.58,958.421,330.271,267.595,-136.051,-49.913,-25.912,251.428
5.584,958.96,330.185,268.435,-136.103,-49.977,-25.843,250.572
5.588,959.511,330.092,269.309,-136.147,-50.034,-25.787,259.261
5.592,960.081,329.99,270.191,-136.186,-50.084,-25.738,263.848
5.596,960.651,329.9,271.087,-136.212,-50.125,-25.707,266.447
5.6,961.236,329.788,271.992,-136.236,-50.161,-25.679,270.695
5.604,961.825,329.686,272.915,-136.249,-50.189,-25.667,274.96
5.608,962.43,329.582,273.859,-136.254,-50.211,-25.663,281.53
5.612,963.039,329.467,274.803,-136.252,-50.226,-25.67,282.374
5.616,963.654,329.356,275.765,-136.244,-50.235,-25.686,286.78
5.62,964.27,329.226,276.717,-136.231,-50.238,-25.711,285.282
5.624,964.902,329.118,277.699,-136.208,-50.237,-25.745,293.257
5.628,965.52,328.985,278.668,-136.185,-50.231,-25.783,289.182
5.632,966.142,328.862,279.63,-136.157,-50.221,-25.827,288.03
5.636,966.764,328.742,280.601,-136.126,-50.21,-25.875,289.816
5.64,967.381,328.607,281.567,-136.091,-50.195,-25.928,288.672
5.644,967.999,328.483,282.529,-136.056,-50.179,-25.982,287.471
5.648,968.621,328.352,283.504,-136.017,-50.163,-26.04,290.906
5.652,969.217,328.226,284.438,-135.978,-50.144,-26.099,278.808
5.656,969.818,328.09,285.384,-135.94,-50.126,-26.159,282.117
5.66,970.415,327.956,286.318,-135.9,-50.108,-26.22,279.444
5.664,971.006,327.825,287.245,-135.857,-50.09,-26.284,276.77
5.668,971.587,327.694,288.154,-135.816,-50.073,-26.347,271.672
5.672,972.161,327.556,289.059,-135.774,-50.059,-26.41,270.035
5.676,972.733,327.426,289.96,-135.731,-50.045,-26.476,268.748
5.68,973.296,327.289,290.845,-135.688,-50.033,-26.54,264.436
5.684,973.845,327.17,291.71,-135.641,-50.021,-26.609,257.974
5.688,974.397,327.028,292.57,-135.598,-50.014,-26.674,257.816
5.692,974.933,326.9,293.415,-135.548,-50.006,-26.747,252.253
5.696,975.465,326.772,294.249,-135.498,-50.001,-26.82,249.317
5.7,975.984,326.646,295.057,-135.447,-49.998,-26.893,242.022
5.704,976.491,326.52,295.854,-135.391,-49.996,-26.972,238.345
5.708,976.989,326.389,296.634,-135.334,-49.996,-27.053,233.693
5.712,977.473,326.27,297.394,-135.274,-49.996,-27.137,227.323
5.716,977.961,326.149,298.16,-135.21,-50,-27.224,228.979
5.72,978.424,326.025,298.88,-135.144,-50.003,-27.316,216.292
5.724,978.879,325.895,299.585,-135.074,-50.008,-27.412,212.208
5.728,979.327,325.783,300.286,-135,-50.014,-27.511,209.842
5.732,979.758,325.665,300.959,-134.922,-50.02,-27.615,202.025
5.736,980.187,325.542,301.625,-134.838,-50.027,-27.728,200.376
5.74,980.6,325.429,302.268,-134.749,-50.034,-27.845,193.086
5.744,981.011,325.309,302.904,-134.657,-50.041,-27.967,191.68
5.748,981.408,325.19,303.523,-134.558,-50.048,-28.097,186.254
5.752,981.798,325.079,304.133,-134.454,-50.055,-28.232,183.084
5.756,982.188,324.955,304.729,-134.342,-50.06,-28.379,180.729
5.76,982.565,324.85,305.323,-134.225,-50.064,-28.53,177.803
5.764,982.933,324.73,305.894,-134.102,-50.066,-28.691,172.588
5.768,983.303,324.607,306.46,-133.972,-50.068,-28.858,171.815
5.772,983.657,324.481,307.011,-133.837,-50.067,-29.034,166.89
5.776,984.009,324.374,307.561,-133.693,-50.064,-29.218,165.189
5.78,984.36,324.249,308.11,-133.546,-50.061,-29.408,166.02
5.784,984.704,324.128,308.639,-133.392,-50.053,-29.607,160.461
5.788,985.038,324.011,309.157,-133.231,-50.043,-29.814,156.942
5.792,985.363,323.888,309.659,-133.066,-50.032,-30.027,152.572
5.796,985.686,323.771,310.166,-132.895,-50.018,-30.245,153.284
5.8,986.001,323.663,310.651,-132.718,-49.999,-30.473,146.898
5.804,986.302,323.53,311.122,-132.538,-49.98,-30.704,143.727
5.808,986.608,323.416,311.594,-132.351,-49.957,-30.945,143.453
5.812,986.895,323.304,312.039,-132.161,-49.93,-31.188,135.232
5.816,987.176,323.176,312.479,-131.967,-49.901,-31.438,134.525
5.82,987.463,323.066,312.918,-131.769,-49.87,-31.693,134.025
5.824,987.721,322.95,313.327,-131.567,-49.834,-31.953,124.198
5.828,987.989,322.83,313.739,-131.363,-49.796,-32.217,126.472
5.832,988.254,322.712,314.15,-131.156,-49.758,-32.481,125.77
5.836,988.507,322.594,314.545,-130.947,-49.715,-32.752,120.943
5.84,988.759,322.485,314.938,-130.734,-49.67,-33.026,119.88
5.844,989.001,322.367,315.313,-130.522,-49.624,-33.3,115.355
5.848,989.24,322.244,315.678,-130.307,-49.575,-33.578,113.318
5.852,989.474,322.136,316.05,-130.091,-49.524,-33.857,113.085
5.856,989.705,322.023,316.411,-129.875,-49.472,-34.136,110.764
5.86,989.922,321.904,316.75,-129.656,-49.415,-34.421,104.906
5.864,990.141,321.794,317.087,-129.438,-49.359,-34.703,104.329
5.868,990.36,321.677,317.428,-129.216,-49.299,-34.992,105.487
5.872,990.571,321.557,317.752,-128.996,-49.239,-35.277,101.226
5.876,990.776,321.449,318.083,-128.773,-49.176,-35.567,100.809
5.88,990.982,321.329,318.402,-128.552,-49.113,-35.856,99.692
5.884,991.182,321.218,318.711,-128.326,-49.044,-36.151,96.146
5.888,991.391,321.1,319.033,-128.101,-48.978,-36.444,100.3
5.892,991.582,320.985,319.333,-127.873,-48.907,-36.743,93.434
5.896,991.778,320.866,319.64,-127.645,-48.836,-37.041,95.913
5.9,991.974,320.739,319.944,-127.416,-48.763,-37.342,95.738
5.904,992.169,320.625,320.249,-127.184,-48.688,-37.645,94.87
5.908,992.365,320.499,320.552,-126.952,-48.612,-37.95,95.654
5.912,992.542,320.383,320.839,-126.718,-48.532,-38.259,89.169
5.916,992.741,320.26,321.145,-126.484,-48.453,-38.567,96.31
5.92,992.93,320.128,321.442,-126.249,-48.372,-38.877,93.908
5.924,993.11,320.011,321.723,-126.016,-48.289,-39.186,88.489
5.928,993.29,319.879,322.013,-125.781,-48.205,-39.496,91.418
5.932,993.474,319.75,322.294,-125.545,-48.118,-39.811,89.907
5.936,993.648,319.629,322.581,-125.308,-48.031,-40.126,89.271
5.94,993.842,319.498,322.875,-125.071,-47.944,-40.44,93.979
5.944,994.021,319.367,323.154,-124.832,-47.853,-40.758,88.98
5.948,994.186,319.235,323.423,-124.596,-47.762,-41.074,85.572
5.952,994.372,319.099,323.712,-124.357,-47.671,-41.393,92.39
5.956,994.553,318.968,323.993,-124.116,-47.575,-41.716,89.884
5.96,994.726,318.827,324.269,-123.877,-47.48,-42.036,88.679
5.964,994.903,318.684,324.549,-123.636,-47.383,-42.361,90.254
5.968,995.077,318.547,324.825,-123.392,-47.283,-42.688,88.416
5.972,995.254,318.405,325.107,-123.149,-47.182,-43.016,90.345
5.976,995.435,318.263,325.393,-122.906,-47.081,-43.344,91.905
5.98,995.599,318.116,325.661,-122.663,-46.976,-43.674,86.784
5.984,995.783,317.971,325.942,-122.419,-46.873,-44.004,91.342
5.988,995.95,317.827,326.214,-122.175,-46.765,-44.336,87.549
5.992,996.127,317.67,326.493,-121.929,-46.656,-44.671,91.446
5.996,996.299,317.519,326.764,-121.685,-46.547,-45.003,88.737
6,996.472,317.36,327.04,-121.441,-46.435,-45.337,90.649
6.004,996.632,317.21,327.296,-121.198,-46.321,-45.671,84.237
6.008,996.802,317.062,327.573,-120.952,-46.206,-46.008,89.207
6.012,996.975,316.894,327.843,-120.711,-46.092,-46.339,90.523
6.016,997.136,316.739,328.103,-120.468,-45.974,-46.675,85.768
6.02,997.304,316.575,328.376,-120.226,-45.855,-47.01,90.031
6.024,997.465,316.42,328.636,-119.985,-45.735,-47.343,85.64
6.028,997.632,316.256,328.899,-119.742,-45.612,-47.681,87.988
6.032,997.8,316.089,329.162,-119.503,-45.489,-48.014,88.6
6.036,997.953,315.93,329.415,-119.263,-45.364,-48.349,83.957
6.04,998.112,315.758,329.671,-119.023,-45.237,-48.684,86.739
6.044,998.281,315.592,329.938,-118.784,-45.109,-49.02,89.144
6.048,998.435,315.43,330.193,-118.547,-44.98,-49.353,84.881
6.052,998.594,315.255,330.44,-118.311,-44.849,-49.687,85.465
6.056,998.745,315.076,330.691,-118.076,-44.718,-50.019,85.876
6.06,998.902,314.915,330.95,-117.839,-44.584,-50.354,85.487
6.064,999.057,314.737,331.195,-117.607,-44.449,-50.685,85.154
6.068,999.208,314.554,331.437,-117.376,-44.314,-51.016,84.692
6.072,999.356,314.388,331.687,-117.144,-44.177,-51.347,83.596
6.076,999.51,314.204,331.933,-116.914,-44.04,-51.677,85.98
6.08,999.657,314.032,332.176,-116.687,-43.901,-52.003,83.045
6.084,999.803,313.857,332.417,-116.461,-43.761,-52.329,82.784
6.088,999.957,313.67,332.654,-116.238,-43.623,-52.652,85.033
6.092,1000.096,313.495,332.889,-116.014,-43.48,-52.977,80.933
6.096,1000.246,313.317,333.126,-115.794,-43.34,-53.297,83.101
6.1,1000.387,313.133,333.365,-115.575,-43.197,-53.617,83.069
6.104,1000.522,312.949,333.588,-115.36,-43.054,-53.933,79.927
6.108,1000.662,312.778,333.82,-115.145,-42.911,-54.248,79.999
6.112,1000.802,312.59,334.05,-114.933,-42.768,-54.561,82.138
6.116,1000.939,312.411,334.272,-114.723,-42.623,-54.873,79.082
6.12,1001.081,312.223,334.504,-114.514,-42.479,-55.183,82.665
6.124,1001.203,312.04,334.709,-114.309,-42.332,-55.489,75.268
6.128,1001.344,311.859,334.937,-114.104,-42.188,-55.794,80.777
6.132,1001.47,311.671,335.149,-113.903,-42.041,-56.097,77.465
6.136,1001.607,311.489,335.371,-113.702,-41.895,-56.4,79.534
6.14,1001.731,311.302,335.58,-113.505,-41.747,-56.699,76.72
6.144,1001.862,311.111,335.8,-113.308,-41.6,-56.997,79.926
6.148,1001.979,310.929,335.997,-113.116,-41.452,-57.291,73.109
6.152,1002.108,310.738,336.214,-112.923,-41.304,-57.586,79.175
6.156,1002.229,310.551,336.418,-112.734,-41.156,-57.877,75.298
6.16,1002.352,310.358,336.618,-112.545,-41.005,-58.168,76
6.164,1002.473,310.168,336.823,-112.361,-40.857,-58.454,76.238
6.168,1002.599,309.977,337.034,-112.176,-40.709,-58.741,77.746
6.172,1002.719,309.781,337.232,-111.994,-40.558,-59.025,75.961
6.176,1002.837,309.593,337.433,-111.813,-40.406,-59.31,74.873
6.18,1002.953,309.4,337.623,-111.635,-40.255,-59.591,73.614
6.184,1003.063,309.204,337.817,-111.458,-40.103,-59.871,74.216
6.188,1003.178,309.006,338.017,-111.284,-39.952,-60.149,76.108
6.192,1003.294,308.811,338.208,-111.109,-39.798,-60.428,73.951
6.196,1003.412,308.607,338.406,-110.936,-39.644,-60.706,77.103
6.2,1003.524,308.412,338.603,-110.765,-39.488,-60.982,74.749
6.204,1003.632,308.209,338.785,-110.597,-39.333,-61.257,73.216
6.208,1003.746,308.008,338.985,-110.428,-39.177,-61.531,76.547
6.212,1003.856,307.799,339.166,-110.262,-39.019,-61.805,74.291
6.216,1003.964,307.595,339.361,-110.096,-38.861,-62.077,75.431
6.22,1004.076,307.38,339.545,-109.933,-38.703,-62.348,76.121
6.224,1004.187,307.17,339.737,-109.769,-38.543,-62.62,76.468
6.228,1004.291,306.965,339.927,-109.609,-38.383,-62.889,74.568
6.232,1004.4,306.746,340.109,-109.449,-38.221,-63.159,76.19
6.236,1004.505,306.53,340.296,-109.291,-38.06,-63.426,76.122
6.24,1004.611,306.311,340.475,-109.135,-37.898,-63.692,75.46
6.244,1004.725,306.099,340.671,-108.979,-37.735,-63.958,77.653
6.248,1004.825,305.875,340.855,-108.827,-37.572,-64.222,76.706
6.252,1004.926,305.658,341.028,-108.676,-37.408,-64.483,73.771
6.256,1005.037,305.439,341.223,-108.525,-37.245,-64.745,78.468
6.26,1005.136,305.216,341.405,-108.377,-37.081,-65.005,76.168
6.264,1005.242,304.993,341.585,-108.231,-36.917,-65.261,76.416
6.268,1005.34,304.764,341.761,-108.087,-36.751,-65.519,76.128
6.272,1005.447,304.534,341.944,-107.944,-36.588,-65.774,78.246
6.276,1005.54,304.308,342.12,-107.804,-36.423,-66.026,75.18
6.28,1005.642,304.08,342.29,-107.665,-36.256,-66.278,75.609
6.284,1005.747,303.854,342.481,-107.527,-36.092,-66.528,78.498
6.288,1005.838,303.612,342.642,-107.393,-35.928,-66.775,76.055
6.292,1005.937,303.388,342.825,-107.26,-35.763,-67.021,76.489
6.296,1006.041,303.153,343,-107.127,-35.599,-67.265,77.682
6.3,1006.127,302.92,343.17,-106.999,-35.434,-67.506,75.096
6.304,1006.229,302.677,343.344,-106.871,-35.273,-67.746,79.11
6.308,1006.325,302.44,343.511,-106.746,-35.108,-67.984,76.439
6.312,1006.419,302.211,343.69,-106.622,-34.945,-68.22,76.312
6.316,1006.511,301.97,343.852,-106.501,-34.782,-68.454,76.189
6.32,1006.596,301.725,344.019,-106.38,-34.618,-68.688,76.925
6.324,1006.689,301.474,344.178,-106.262,-34.453,-68.92,77.926
6.328,1006.777,301.237,344.345,-106.145,-34.288,-69.15,75.932
6.332,1006.869,300.987,344.514,-106.029,-34.123,-69.38,78.595
6.336,1006.961,300.731,344.684,-105.914,-33.959,-69.61,80.249
6.34,1007.049,300.479,344.848,-105.802,-33.794,-69.836,78.331
6.344,1007.135,300.232,345.009,-105.691,-33.628,-70.063,76.771
6.348,1007.222,299.972,345.168,-105.58,-33.461,-70.289,79.315
6.352,1007.309,299.721,345.334,-105.471,-33.292,-70.515,78.269
6.356,1007.399,299.451,345.501,-105.362,-33.123,-70.74,82.49
6.36,1007.485,299.183,345.665,-105.256,-32.955,-70.964,81.514
6.364,1007.571,298.917,345.82,-105.15,-32.783,-71.188,79.902
6.368,1007.664,298.638,345.998,-105.044,-32.614,-71.411,85.783
6.372,1007.746,298.373,346.159,-104.941,-32.441,-71.633,80.294
6.376,1007.835,298.085,346.321,-104.839,-32.267,-71.856,85.641
6.38,1007.913,297.81,346.483,-104.737,-32.092,-72.078,82.091
6.384,1007.998,297.529,346.638,-104.637,-31.916,-72.299,83.083
6.388,1008.08,297.233,346.798,-104.538,-31.74,-72.52,86.501
6.392,1008.17,296.944,346.974,-104.439,-31.563,-72.74,87.55
6.396,1008.25,296.65,347.135,-104.341,-31.383,-72.961,86.195
6.4,1008.333,296.34,347.295,-104.245,-31.204,-73.18,89.588
6.404,1008.414,296.042,347.45,-104.15,-31.021,-73.4,86.29
6.408,1008.5,295.734,347.618,-104.054,-30.839,-73.62,90.312
6.412,1008.584,295.435,347.781,-103.96,-30.654,-73.838,87.737
6.416,1008.658,295.12,347.94,-103.868,-30.469,-74.055,90.067
6.42,1008.734,294.8,348.097,-103.777,-30.282,-74.274,91.138
6.424,1008.82,294.472,348.27,-103.685,-30.095,-74.492,95.181
6.428,1008.901,294.155,348.425,-103.595,-29.904,-74.71,90.66
6.432,1008.986,293.829,348.601,-103.504,-29.713,-74.927,94.823
6.436,1009.064,293.487,348.756,-103.417,-29.522,-75.144,95.932
6.44,1009.145,293.143,348.928,-103.329,-29.329,-75.362,98.293
6.444,1009.221,292.81,349.084,-103.242,-29.132,-75.579,93.809
6.448,1009.303,292.47,349.25,-103.156,-28.936,-75.795,96.751
6.452,1009.382,292.117,349.411,-103.072,-28.74,-76.009,99.17
6.456,1009.461,291.753,349.578,-102.988,-28.543,-76.224,102.011
6.46,1009.545,291.399,349.748,-102.905,-28.346,-76.437,100.461
6.464,1009.621,291.04,349.911,-102.823,-28.148,-76.649,100.137
6.468,1009.691,290.68,350.062,-102.744,-27.949,-76.86,99.236
6.472,1009.771,290.312,350.229,-102.665,-27.75,-77.07,103.094
6.476,1009.844,289.947,350.388,-102.587,-27.55,-77.279,101.16
6.48,1009.917,289.573,350.544,-102.51,-27.349,-77.488,102.955
6.484,1009.992,289.203,350.711,-102.435,-27.149,-77.694,103.046
6.488,1010.063,288.819,350.861,-102.361,-26.95,-77.899,104.584
6.492,1010.133,288.438,351.019,-102.288,-26.751,-78.103,104.604
6.496,1010.206,288.06,351.182,-102.216,-26.552,-78.305,104.644
6.5,1010.282,287.68,351.341,-102.144,-26.352,-78.506,104.747
6.504,1010.351,287.287,351.497,-102.076,-26.156,-78.704,106.95
6.508,1010.422,286.896,351.648,-102.007,-25.957,-78.903,106.379
6.512,1010.485,286.504,351.801,-101.94,-25.758,-79.1,106.202
6.516,1010.559,286.106,351.958,-101.874,-25.562,-79.295,108.805
6.52,1010.614,285.715,352.103,-101.81,-25.364,-79.489,105.148
6.524,1010.682,285.324,352.252,-101.746,-25.168,-79.68,105.987
6.528,1010.755,284.92,352.416,-101.683,-24.974,-79.871,110.434
6.532,1010.818,284.517,352.557,-101.622,-24.779,-80.061,107.738
6.536,1010.876,284.113,352.704,-101.561,-24.584,-80.249,108.533
6.54,1010.941,283.707,352.85,-101.503,-24.394,-80.434,109.124
