Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
0.004,725.001,0,888.498,180,0,0,0
0.008,725.001,0,888.498,180,0,0,0
0.012,725.001,0,888.498,180,0,0,0
0.016,725.001,0,888.498,180,0,0,0
0.02,725.001,0,888.498,180,0,0,0
0.024,725.001,0,888.498,180,0,0,0
0.028,725.001,0,888.498,180,0,0,0
0.032,725.001,0,888.498,180,0,0,0
0.036,725.001,0,888.498,180,0,0,0
0.04,725.001,0,888.498,180,0,0,0
0.044,725.001,0,888.498,180,0,0,0
0.048,725.001,0,888.498,180,0,0,0
0.052,725.001,0,888.498,180,0,0,0
0.056,725.001,0,888.498,180,0,0,0
0.06,725.001,0,888.498,180,0,0,0
0.064,725.001,0,888.498,180,0,0,0
0.068,725.001,0,888.498,180,0,0,0
0.072,725.001,0,888.498,180,0,0,0
0.076,725.001,0,888.498,180,0,0,0
0.08,725.001,0,888.498,180,0,0,0
0.084,725.001,0,888.498,180,0,0,0
0.088,725.001,0,888.498,180,0,0,0
0.092,725.001,0,888.498,180,0,0,0
0.096,725.001,0,888.498,180,0,0,0
0.1,725.001,0,888.498,180,0,0,0
0.104,725.001,0,888.498,180,0,0,0
0.108,725.001,0,888.498,180,0,0,0
0.112,725.001,0,888.498,180,0,0,0
0.116,725.001,0,888.498,180,0,0,0
0.12,725.006,0,888.507,180,-0.001,0,2.623
0.124,725.01,0,888.499,180,0,0,2.348
0.128,725.019,-0.008,888.5,180,-0.001,-0.001,3.046
0.132,725.032,-0.008,888.511,180,-0.001,-0.001,4.27
0.136,725.054,-0.017,888.523,180,-0.002,0.001,6.622
0.14,725.075,-0.025,888.545,180,-0.003,0,7.729
0.144,725.115,-0.041,888.559,180,-0.004,0,11.373
0.148,725.172,-0.066,888.594,180,-0.007,-0.002,17.908
0.152,725.241,-0.091,888.631,180,-0.009,-0.002,20.617
0.156,725.334,-0.117,888.689,-179.999,-0.013,-0.001,28.064
0.16,725.452,-0.158,888.759,-179.999,-0.018,-0.002,35.898
0.164,725.597,-0.208,888.834,-179.999,-0.023,-0.003,42.482
0.168,725.768,-0.274,888.93,-179.999,-0.029,-0.001,51.734
0.172,725.972,-0.342,889.058,-179.998,-0.037,-0.001,62.698
0.176,726.219,-0.433,889.191,-179.998,-0.047,-0.003,73.565
0.18,726.507,-0.541,889.357,-179.998,-0.058,-0.004,87.581
0.184,726.831,-0.65,889.546,-179.996,-0.071,-0.005,97.68
0.188,727.198,-0.792,889.751,-179.996,-0.084,-0.007,110.77
0.192,727.619,-0.935,889.989,-179.995,-0.101,-0.008,126.076
0.196,728.083,-1.102,890.242,-179.994,-0.118,-0.009,138.609
0.2,728.593,-1.279,890.538,-179.993,-0.137,-0.011,154.02
0.204,729.154,-1.488,890.858,-179.993,-0.16,-0.011,169.583
0.208,729.764,-1.707,891.204,-179.992,-0.182,-0.013,183.697
0.212,730.428,-1.952,891.583,-179.99,-0.208,-0.016,200.745
0.216,731.148,-2.213,891.988,-179.989,-0.235,-0.019,216.61
0.22,731.916,-2.485,892.426,-179.987,-0.265,-0.02,231.236
0.224,732.745,-2.79,892.89,-179.986,-0.297,-0.022,249.469
0.228,733.621,-3.113,893.396,-179.985,-0.331,-0.025,265.388
0.232,734.553,-3.455,893.918,-179.983,-0.367,-0.029,280.47
0.236,735.536,-3.814,894.474,-179.982,-0.404,-0.03,296.204
0.24,736.576,-4.2,895.063,-179.98,-0.444,-0.034,313.955
0.244,737.672,-4.604,895.686,-179.978,-0.487,-0.035,330.964
0.248,738.815,-5.035,896.323,-179.977,-0.531,-0.04,344.473
0.252,740.009,-5.476,896.994,-179.975,-0.577,-0.044,359.637
0.256,741.249,-5.945,897.696,-179.973,-0.625,-0.047,375.244
0.26,742.536,-6.425,898.423,-179.971,-0.674,-0.052,388.254
0.264,743.865,-6.931,899.171,-179.97,-0.726,-0.053,401.807
0.268,745.236,-7.449,899.942,-179.968,-0.779,-0.059,414.041
0.272,746.65,-7.988,900.734,-179.966,-0.834,-0.062,426.998
0.276,748.087,-8.535,901.538,-179.964,-0.889,-0.068,433.892
0.28,749.558,-9.112,902.363,-179.963,-0.946,-0.07,445.419
0.284,751.053,-9.683,903.207,-179.96,-1.004,-0.076,452.429
0.288,752.577,-10.282,904.062,-179.959,-1.064,-0.08,461.825
0.292,754.126,-10.883,904.919,-179.959,-1.124,-0.084,467.336
0.296,755.684,-11.497,905.794,-179.957,-1.185,-0.089,472.423
0.3,757.259,-12.121,906.678,-179.956,-1.247,-0.094,477.801
0.304,758.853,-12.75,907.563,-179.954,-1.309,-0.098,482.126
0.308,760.455,-13.397,908.456,-179.953,-1.372,-0.103,486.227
0.312,762.059,-14.04,909.348,-179.952,-1.435,-0.108,485.97
0.316,763.673,-14.692,910.248,-179.951,-1.498,-0.112,490.061
0.32,765.294,-15.349,911.148,-179.95,-1.562,-0.118,491.727
0.324,766.917,-16.009,912.055,-179.949,-1.626,-0.123,493.296
0.328,768.543,-16.679,912.952,-179.949,-1.69,-0.126,493.46
0.332,770.171,-17.345,913.856,-179.947,-1.754,-0.13,494.436
0.336,771.806,-18.029,914.759,-179.948,-1.818,-0.136,497.252
0.34,773.439,-18.701,915.66,-179.947,-1.883,-0.139,495.561
0.344,775.07,-19.384,916.559,-179.946,-1.947,-0.145,495.872
0.348,776.702,-20.077,917.466,-179.947,-2.013,-0.149,497.994
0.352,778.333,-20.765,918.371,-179.946,-2.078,-0.155,497.001
0.356,779.966,-21.464,919.265,-179.947,-2.142,-0.159,497.174
0.36,781.593,-22.158,920.166,-179.946,-2.208,-0.163,496.19
0.364,783.222,-22.855,921.056,-179.946,-2.272,-0.169,495.774
0.368,784.839,-23.561,921.952,-179.947,-2.336,-0.173,494.721
0.372,786.468,-24.264,922.848,-179.947,-2.402,-0.179,496.869
0.376,788.091,-24.976,923.732,-179.948,-2.466,-0.183,495.154
0.38,789.712,-25.684,924.614,-179.948,-2.531,-0.189,494.146
0.384,791.334,-26.404,925.504,-179.948,-2.596,-0.194,496.388
0.388,792.946,-27.125,926.39,-179.95,-2.661,-0.198,493.938
0.392,794.565,-27.841,927.276,-179.95,-2.727,-0.202,494.809
0.396,796.178,-28.56,928.15,-179.951,-2.791,-0.206,492.51
0.4,797.792,-29.289,929.031,-179.953,-2.857,-0.212,494.59
0.404,799.398,-30.013,929.911,-179.953,-2.921,-0.216,492.303
0.408,801.003,-30.757,930.779,-179.956,-2.985,-0.222,492.676
0.412,802.611,-31.487,931.654,-179.956,-3.051,-0.226,492.733
0.416,804.208,-32.219,932.527,-179.957,-3.116,-0.232,490.443
0.42,805.811,-32.961,933.398,-179.96,-3.181,-0.234,492.517
0.424,807.413,-33.7,934.268,-179.961,-3.247,-0.238,491.481
0.428,809.008,-34.44,935.126,-179.962,-3.311,-0.244,489.209
0.432,810.604,-35.2,935.991,-179.965,-3.377,-0.249,492.075
0.436,812.189,-35.946,936.844,-179.966,-3.44,-0.254,487.11
0.44,813.781,-36.702,937.705,-179.969,-3.505,-0.258,490.431
0.444,815.372,-37.454,938.565,-179.971,-3.571,-0.264,489.383
0.448,816.956,-38.208,939.412,-179.973,-3.635,-0.268,487.128
0.452,818.536,-38.971,940.277,-179.976,-3.701,-0.27,489.162
0.456,820.119,-39.74,941.13,-179.978,-3.767,-0.276,488.942
0.46,821.696,-40.51,941.971,-179.982,-3.831,-0.28,486.511
0.464,823.275,-41.275,942.82,-179.984,-3.896,-0.286,487.273
0.468,824.842,-42.042,943.657,-179.986,-3.96,-0.29,483.763
0.472,826.416,-42.819,944.502,-179.99,-4.025,-0.295,487.067
0.476,827.988,-43.601,945.345,-179.992,-4.091,-0.3,486.844
0.48,829.554,-44.376,946.176,-179.995,-4.155,-0.302,483.773
0.484,831.121,-45.162,947.015,-179.999,-4.22,-0.307,485.797
0.488,832.683,-45.942,947.842,179.998,-4.285,-0.311,482.93
0.492,834.24,-46.733,948.687,179.994,-4.351,-0.317,484.923
0.496,835.8,-47.519,949.519,179.991,-4.416,-0.32,483.87
0.5,837.354,-48.316,950.34,179.988,-4.481,-0.327,482.532
0.504,838.904,-49.115,951.169,179.983,-4.545,-0.33,482.399
0.508,840.457,-49.908,951.995,179.98,-4.61,-0.336,482.586
0.512,842.004,-50.704,952.81,179.976,-4.675,-0.338,480.386
0.516,843.553,-51.511,953.632,179.972,-4.74,-0.342,482.39
0.52,845.095,-52.312,954.443,179.968,-4.805,-0.347,479.536
0.524,846.638,-53.133,955.261,179.963,-4.87,-0.351,482.435
0.528,848.179,-53.94,956.078,179.959,-4.935,-0.357,480.437
0.532,849.71,-54.748,956.892,179.955,-5,-0.36,478.205
0.536,851.24,-55.567,957.703,179.95,-5.064,-0.366,478.97
0.54,852.771,-56.381,958.504,179.946,-5.129,-0.368,477.399
0.544,854.301,-57.215,959.312,179.94,-5.194,-0.372,480.307
0.548,855.831,-58.035,960.118,179.936,-5.26,-0.377,478.276
0.552,857.354,-58.856,960.912,179.931,-5.324,-0.381,476.113
0.556,858.878,-59.688,961.714,179.926,-5.389,-0.386,478.089
0.56,860.4,-60.515,962.514,179.921,-5.455,-0.39,476.974
0.564,861.916,-61.345,963.301,179.916,-5.519,-0.395,474.823
0.568,863.421,-62.193,964.106,179.91,-5.584,-0.399,476.413
0.572,864.932,-63.028,964.89,179.905,-5.648,-0.401,473.959
0.576,866.443,-63.872,965.682,179.899,-5.713,-0.406,475.922
0.58,867.953,-64.712,966.471,179.893,-5.779,-0.409,474.795
0.584,869.456,-65.554,967.249,179.888,-5.843,-0.415,472.663
0.588,870.96,-66.416,968.034,179.881,-5.908,-0.419,475.588
0.592,872.458,-67.263,968.807,179.876,-5.973,-0.424,471.797
0.596,873.958,-68.112,969.588,179.87,-6.038,-0.427,473.047
0.6,875.454,-68.972,970.367,179.863,-6.103,-0.432,473.309
0.604,876.939,-69.826,971.134,179.858,-6.167,-0.434,469.211
0.608,878.425,-70.689,971.919,179.85,-6.232,-0.437,472.364
0.612,879.913,-71.559,972.692,179.844,-6.298,-0.443,472.277
0.616,881.397,-72.421,973.453,179.838,-6.362,-0.447,469.186
0.62,882.88,-73.292,974.221,179.831,-6.427,-0.452,471.119
0.624,884.359,-74.159,974.978,179.825,-6.491,-0.455,468.314
0.628,885.837,-75.036,975.742,179.817,-6.556,-0.46,470.241
0.632,887.313,-75.907,976.505,179.81,-6.622,-0.461,469.084
0.636,888.777,-76.791,977.255,179.804,-6.685,-0.465,466.74
0.64,890.247,-77.675,978.013,179.796,-6.75,-0.47,468.92
0.644,891.707,-78.553,978.769,179.789,-6.815,-0.473,466.029
0.648,893.173,-79.435,979.523,179.782,-6.88,-0.478,467.315
0.652,894.635,-80.326,980.275,179.774,-6.945,-0.481,467.596
0.656,896.092,-81.222,981.015,179.767,-7.01,-0.487,465.85
0.66,897.549,-82.118,981.763,179.758,-7.075,-0.49,466.712
0.664,899.004,-83.009,982.509,179.75,-7.14,-0.491,465.537
0.668,900.448,-83.901,983.242,179.743,-7.203,-0.496,462.202
0.672,901.897,-84.804,983.983,179.734,-7.268,-0.499,465.383
0.676,903.341,-85.702,984.713,179.727,-7.332,-0.504,462.605
0.68,904.785,-86.613,985.45,179.719,-7.398,-0.507,464.824
0.684,906.22,-87.523,986.196,179.71,-7.463,-0.512,463.951
0.688,907.657,-88.428,986.919,179.702,-7.527,-0.515,461.279
0.692,909.092,-89.342,987.65,179.692,-7.592,-0.52,463.161
0.696,910.523,-90.252,988.369,179.684,-7.657,-0.521,460.394
0.7,911.953,-91.175,989.096,179.676,-7.722,-0.524,462.613
0.704,913.374,-92.096,989.819,179.666,-7.785,-0.529,460.542
0.708,914.797,-93.013,990.532,179.658,-7.85,-0.532,459.063
0.712,916.219,-93.939,991.253,179.648,-7.915,-0.537,460.932
0.716,917.639,-94.861,991.971,179.639,-7.98,-0.539,459.726
0.72,919.053,-95.784,992.677,179.631,-8.044,-0.544,457.73
0.724,920.46,-96.727,993.402,179.62,-8.109,-0.547,460.601
0.728,921.869,-97.655,994.104,179.611,-8.174,-0.548,456.84
0.732,923.278,-98.586,994.814,179.602,-8.239,-0.553,457.93
0.736,924.677,-99.526,995.521,179.591,-8.302,-0.555,456.963
0.74,926.078,-100.461,996.217,179.582,-8.367,-0.56,455.502
0.744,927.478,-101.405,996.921,179.571,-8.431,-0.562,457.348
0.748,928.871,-102.356,997.612,179.562,-8.496,-0.567,455.761
0.752,930.266,-103.298,998.312,179.552,-8.56,-0.57,455.675
0.756,931.657,-104.249,999.009,179.541,-8.625,-0.571,456
0.76,933.038,-105.195,999.705,179.531,-8.69,-0.575,453.122
0.764,934.425,-106.143,1000.398,179.521,-8.755,-0.578,454.319
0.768,935.806,-107.112,1001.089,179.51,-8.82,-0.583,455.831
0.772,937.178,-108.065,1001.767,179.5,-8.883,-0.585,450.639
0.776,938.555,-109.027,1002.454,179.488,-8.947,-0.589,453.747
0.78,939.927,-109.985,1003.128,179.478,-9.011,-0.592,451.026
0.784,941.299,-110.944,1003.811,179.467,-9.076,-0.594,452.053
0.788,942.668,-111.914,1004.491,179.455,-9.141,-0.596,452.393
0.792,944.03,-112.888,1005.159,179.445,-9.205,-0.599,450.885
0.796,945.393,-113.862,1005.835,179.433,-9.27,-0.603,451.489
0.8,946.745,-114.83,1006.51,179.422,-9.334,-0.606,448.616
0.804,948.097,-115.8,1007.181,179.411,-9.398,-0.61,448.499
0.808,949.45,-116.78,1007.851,179.398,-9.463,-0.612,450.13
0.812,950.798,-117.765,1008.509,179.387,-9.527,-0.616,448.659
0.816,952.147,-118.743,1009.174,179.376,-9.591,-0.619,448.416
0.82,953.492,-119.729,1009.838,179.363,-9.656,-0.619,448.77
0.824,954.832,-120.71,1010.489,179.351,-9.72,-0.623,446.075
0.828,956.171,-121.701,1011.148,179.339,-9.784,-0.625,447.863
0.832,957.506,-122.687,1011.795,179.327,-9.848,-0.629,445.173
0.836,958.827,-123.684,1012.46,179.315,-9.913,-0.631,445.953
0.84,960.157,-124.681,1013.113,179.302,-9.977,-0.635,446.499
0.844,961.483,-125.673,1013.753,179.29,-10.041,-0.637,443.816
0.848,962.808,-126.667,1014.402,179.277,-10.106,-0.637,444.765
0.852,964.127,-127.671,1015.038,179.264,-10.169,-0.641,443.743
0.856,965.446,-128.669,1015.683,179.251,-10.234,-0.643,443.851
0.86,966.759,-129.688,1016.325,179.238,-10.299,-0.647,445.522
0.864,968.07,-130.69,1016.955,179.225,-10.362,-0.649,441.554
0.868,969.38,-131.695,1017.593,179.212,-10.427,-0.652,442.478
0.872,970.681,-132.708,1018.227,179.198,-10.49,-0.654,441.58
0.876,971.977,-133.715,1018.862,179.185,-10.555,-0.656,439.994
0.88,973.275,-134.744,1019.494,179.171,-10.619,-0.658,443.268
0.884,974.571,-135.757,1020.113,179.158,-10.683,-0.66,439.286
0.888,975.866,-136.772,1020.74,179.145,-10.747,-0.663,440.185
0.892,977.156,-137.796,1021.365,179.13,-10.812,-0.665,440.575
0.896,978.443,-138.814,1021.978,179.117,-10.875,-0.668,437.924
0.9,979.729,-139.835,1022.599,179.103,-10.94,-0.67,438.809
0.904,981.001,-140.875,1023.207,179.088,-11.002,-0.672,437.964
0.908,982.28,-141.9,1023.823,179.074,-11.066,-0.674,437.89
0.912,983.556,-142.934,1024.438,179.059,-11.131,-0.675,438.289
0.916,984.821,-143.962,1025.051,179.045,-11.195,-0.678,435.433
0.92,986.091,-144.993,1025.661,179.03,-11.259,-0.68,436.511
0.924,987.358,-146.033,1026.269,179.015,-11.324,-0.683,436.916
0.928,988.618,-147.079,1026.865,179.001,-11.387,-0.685,435.669
0.932,989.878,-148.123,1027.469,178.985,-11.451,-0.688,436.001
0.936,991.128,-149.16,1028.059,178.971,-11.514,-0.689,432.103
0.94,992.382,-150.201,1028.659,178.956,-11.578,-0.689,434.21
0.944,993.633,-151.25,1029.256,178.94,-11.642,-0.692,434.626
0.948,994.878,-152.306,1029.841,178.925,-11.706,-0.693,433.419
0.952,996.117,-153.351,1030.446,178.91,-11.771,-0.696,432.609
0.956,997.358,-154.407,1031.037,178.893,-11.835,-0.697,433.251
0.96,998.595,-155.457,1031.615,178.879,-11.898,-0.7,430.642
0.964,999.829,-156.516,1032.202,178.862,-11.962,-0.701,432.334
0.968,1001.06,-157.57,1032.776,178.846,-12.025,-0.702,429.731
0.972,1002.282,-158.636,1033.357,178.831,-12.089,-0.704,430.699
0.976,1003.507,-159.701,1033.938,178.814,-12.152,-0.705,430.958
0.98,1004.728,-160.761,1034.506,178.798,-12.216,-0.707,428.362
0.984,1005.948,-161.822,1035.082,178.782,-12.28,-0.708,429.142
0.988,1007.161,-162.892,1035.645,178.765,-12.343,-0.711,428.356
0.992,1008.367,-163.968,1036.228,178.749,-12.408,-0.712,429.447
0.996,1009.576,-165.043,1036.798,178.731,-12.472,-0.713,428.663
1,1010.781,-166.111,1037.355,178.715,-12.535,-0.714,426.082
1.004,1011.979,-167.181,1037.919,178.698,-12.598,-0.714,425.572
1.008,1013.178,-168.261,1038.482,178.681,-12.662,-0.717,427.286
1.012,1014.374,-169.335,1039.033,178.664,-12.725,-0.717,424.713
1.016,1015.565,-170.43,1039.592,178.646,-12.789,-0.72,427.877
1.02,1016.754,-171.507,1040.138,178.629,-12.852,-0.721,423.8
1.024,1017.941,-172.587,1040.693,178.613,-12.916,-0.723,424.53
1.028,1019.118,-173.675,1041.257,178.594,-12.98,-0.724,424.734
1.032,1020.297,-174.758,1041.797,178.576,-13.043,-0.722,422.431
1.036,1021.469,-175.842,1042.344,178.56,-13.106,-0.724,421.887
1.04,1022.639,-176.947,1042.879,178.541,-13.169,-0.725,423.999
1.044,1023.81,-178.036,1043.423,178.524,-13.233,-0.728,422.222
1.048,1024.976,-179.133,1043.965,178.504,-13.296,-0.728,422.695
1.052,1026.139,-180.225,1044.494,178.487,-13.359,-0.73,420.15
1.056,1027.3,-181.319,1045.032,178.469,-13.423,-0.73,420.839
1.06,1028.455,-182.434,1045.567,178.45,-13.487,-0.731,422.89
1.064,1029.608,-183.531,1046.09,178.431,-13.55,-0.731,418.782
1.068,1030.753,-184.628,1046.632,178.413,-13.614,-0.731,419.178
1.072,1031.892,-185.735,1047.15,178.394,-13.676,-0.733,417.573
1.076,1033.037,-186.837,1047.676,178.375,-13.739,-0.733,418.532
1.08,1034.177,-187.949,1048.201,178.356,-13.803,-0.735,419.024
1.084,1035.311,-189.066,1048.713,178.337,-13.866,-0.735,418.102
1.088,1036.446,-190.173,1049.233,178.318,-13.929,-0.735,417.15
1.092,1037.574,-191.289,1049.741,178.298,-13.992,-0.735,416.554
1.096,1038.702,-192.4,1050.257,178.279,-14.055,-0.734,416.229
1.1,1039.825,-193.52,1050.77,178.259,-14.118,-0.736,416.732
1.104,1040.933,-194.631,1051.282,178.239,-14.181,-0.736,412.667
1.108,1042.049,-195.746,1051.782,178.22,-14.244,-0.737,413.77
1.112,1043.154,-196.869,1052.291,178.2,-14.307,-0.737,413.973
1.116,1044.264,-197.988,1052.786,178.18,-14.369,-0.736,412.862
1.12,1045.355,-199.105,1053.282,178.161,-14.432,-0.738,409.638
1.124,1046.443,-200.219,1053.777,178.14,-14.494,-0.737,408.518
1.128,1047.522,-201.326,1054.271,178.12,-14.556,-0.737,405.713
1.132,1048.595,-202.429,1054.743,178.1,-14.617,-0.737,402.499
1.136,1049.651,-203.524,1055.231,178.081,-14.679,-0.739,399.239
1.14,1050.695,-204.613,1055.684,178.06,-14.738,-0.737,393.786
1.144,1051.718,-205.68,1056.152,178.042,-14.798,-0.739,387.616
1.148,1052.726,-206.753,1056.613,178.021,-14.857,-0.738,385.684
1.152,1053.719,-207.793,1057.056,178.002,-14.915,-0.739,376.127
1.156,1054.687,-208.812,1057.483,177.983,-14.971,-0.737,367.234
1.16,1055.63,-209.815,1057.904,177.964,-15.026,-0.738,360.079
1.164,1056.55,-210.796,1058.31,177.947,-15.079,-0.737,350.94
1.168,1057.444,-211.755,1058.713,177.929,-15.132,-0.738,343.003
1.172,1058.308,-212.684,1059.103,177.911,-15.184,-0.736,331.852
1.176,1059.139,-213.595,1059.479,177.894,-15.233,-0.737,322.461
1.18,1059.948,-214.466,1059.834,177.877,-15.281,-0.736,309.865
1.184,1060.726,-215.306,1060.175,177.861,-15.327,-0.736,298.797
1.188,1061.468,-216.114,1060.506,177.846,-15.371,-0.734,286.413
1.192,1062.172,-216.891,1060.826,177.832,-15.413,-0.735,274.064
1.196,1062.853,-217.633,1061.124,177.816,-15.454,-0.735,262.586
1.2,1063.496,-218.347,1061.401,177.803,-15.491,-0.733,250.054
1.204,1064.11,-219.026,1061.68,177.789,-15.529,-0.734,239.236
1.208,1064.689,-219.653,1061.929,177.778,-15.563,-0.734,222.28
1.212,1065.225,-220.254,1062.179,177.766,-15.596,-0.732,210.722
1.216,1065.737,-220.817,1062.399,177.756,-15.627,-0.734,198.099
1.22,1066.213,-221.355,1062.609,177.746,-15.656,-0.734,186.942
1.224,1066.646,-221.846,1062.8,177.736,-15.682,-0.733,170.729
1.228,1067.055,-222.294,1062.98,177.727,-15.706,-0.732,158.139
1.232,1067.425,-222.709,1063.144,177.719,-15.728,-0.731,144.946
1.236,1067.773,-223.095,1063.297,177.711,-15.75,-0.732,135.376
1.24,1068.08,-223.446,1063.429,177.705,-15.768,-0.732,121.115
1.244,1068.359,-223.76,1063.553,177.698,-15.785,-0.731,109.489
1.248,1068.613,-224.049,1063.657,177.694,-15.8,-0.734,99.773
1.252,1068.831,-224.293,1063.761,177.688,-15.814,-0.73,85.655
1.256,1069.032,-224.514,1063.841,177.684,-15.825,-0.731,77.532
1.26,1069.198,-224.716,1063.923,177.679,-15.836,-0.731,68.245
1.264,1069.358,-224.883,1063.99,177.677,-15.846,-0.731,60.315
1.268,1069.482,-225.037,1064.044,177.673,-15.853,-0.731,51.212
1.272,1069.594,-225.163,1064.107,177.67,-15.861,-0.73,44.956
1.276,1069.691,-225.266,1064.143,177.669,-15.867,-0.731,36.604
1.28,1069.774,-225.36,1064.173,177.667,-15.871,-0.731,32.27
1.284,1069.843,-225.439,1064.198,177.666,-15.875,-0.732,26.914
1.288,1069.905,-225.504,1064.229,177.664,-15.879,-0.73,23.727
1.292,1069.946,-225.564,1064.253,177.663,-15.882,-0.731,19.038
1.296,1069.988,-225.603,1064.27,177.663,-15.885,-0.731,15.084
1.3,1070.03,-225.638,1064.277,177.662,-15.887,-0.73,13.661
1.304,1070.052,-225.668,1064.297,177.662,-15.888,-0.731,10.69
1.308,1070.072,-225.698,1064.31,177.661,-15.89,-0.731,9.519
1.312,1070.093,-225.715,1064.314,177.661,-15.891,-0.731,6.83
1.316,1070.111,-225.745,1064.317,177.66,-15.892,-0.731,8.72
1.32,1070.121,-225.747,1064.336,177.66,-15.894,-0.731,5.185
1.324,1070.127,-225.761,1064.329,177.66,-15.893,-0.731,4.224
1.328,1070.133,-225.775,1064.337,177.66,-15.894,-0.732,4.312
1.332,1070.141,-225.777,1064.335,177.66,-15.894,-0.732,1.984
1.336,1070.146,-225.791,1064.333,177.659,-15.894,-0.731,3.706
1.34,1070.153,-225.792,1064.331,177.659,-15.894,-0.731,1.984
1.344,1070.154,-225.793,1064.341,177.659,-15.895,-0.731,2.574
1.348,1070.162,-225.794,1064.339,177.659,-15.895,-0.731,1.984
1.352,1070.162,-225.794,1064.339,177.659,-15.895,-0.731,0
1.356,1070.16,-225.807,1064.349,177.659,-15.895,-0.731,4.047
1.36,1070.16,-225.807,1064.349,177.659,-15.895,-0.731,0
1.364,1070.16,-225.807,1064.349,177.659,-15.895,-0.731,0
1.368,1070.172,-225.809,1064.338,177.659,-15.896,-0.731,4.071
1.372,1070.171,-225.809,1064.328,177.659,-15.895,-0.731,2.574
1.376,1070.175,-225.81,1064.319,177.659,-15.895,-0.731,2.428
1.38,1070.184,-225.812,1064.302,177.659,-15.896,-0.731,4.856
1.384,1070.192,-225.813,1064.275,177.659,-15.895,-0.731,7.131
1.388,1070.203,-225.816,1064.228,177.659,-15.895,-0.731,11.895
1.392,1070.23,-225.822,1064.163,177.658,-15.895,-0.73,17.84
1.396,1070.259,-225.828,1064.082,177.659,-15.895,-0.732,21.445
1.4,1070.304,-225.825,1063.962,177.658,-15.895,-0.729,32.191
1.404,1070.35,-225.834,1063.836,177.659,-15.895,-0.731,33.37
1.408,1070.412,-225.848,1063.652,177.659,-15.895,-0.731,48.682
1.412,1070.492,-225.865,1063.434,177.659,-15.895,-0.73,58.301
1.416,1070.586,-225.872,1063.17,177.659,-15.895,-0.731,70.19
1.42,1070.693,-225.895,1062.86,177.659,-15.895,-0.732,82.046
1.424,1070.826,-225.911,1062.494,177.659,-15.895,-0.73,97.498
1.428,1070.976,-225.943,1062.064,177.659,-15.895,-0.73,114.086
1.432,1071.142,-225.974,1061.589,177.658,-15.895,-0.73,126.035
1.436,1071.327,-226.013,1061.051,177.658,-15.895,-0.731,142.643
1.44,1071.54,-226.046,1060.451,177.659,-15.896,-0.733,159.394
1.444,1071.777,-226.085,1059.774,177.659,-15.896,-0.731,179.504
1.448,1072.034,-226.127,1059.034,177.659,-15.896,-0.731,196.135
1.452,1072.315,-226.174,1058.217,177.659,-15.895,-0.732,216.245
1.456,1072.62,-226.227,1057.338,177.66,-15.895,-0.732,232.959
1.46,1072.948,-226.285,1056.387,177.66,-15.895,-0.733,251.989
1.464,1073.298,-226.342,1055.363,177.659,-15.895,-0.731,271.057
1.468,1073.666,-226.408,1054.274,177.66,-15.895,-0.733,287.646
1.472,1074.069,-226.469,1053.102,177.659,-15.896,-0.731,310.269
1.476,1074.491,-226.547,1051.843,177.659,-15.895,-0.73,332.648
1.48,1074.932,-226.616,1050.533,177.66,-15.896,-0.732,345.909
1.484,1075.398,-226.698,1049.137,177.659,-15.895,-0.731,368.398
1.488,1075.885,-226.777,1047.668,177.659,-15.896,-0.731,387.415
1.492,1076.393,-226.86,1046.112,177.66,-15.895,-0.732,409.84
1.496,1076.926,-226.949,1044.493,177.66,-15.895,-0.731,426.577
1.5,1077.468,-227.047,1042.819,177.66,-15.895,-0.732,440.801
1.504,1078.03,-227.142,1041.07,177.66,-15.896,-0.732,459.804
1.508,1078.612,-227.241,1039.243,177.66,-15.895,-0.731,479.885
1.512,1079.198,-227.336,1037.382,177.66,-15.896,-0.732,488.337
1.516,1079.804,-227.441,1035.454,177.66,-15.896,-0.733,506.025
1.52,1080.422,-227.535,1033.464,177.661,-15.895,-0.733,521.363
1.524,1081.04,-227.65,1031.441,177.66,-15.895,-0.732,529.734
1.528,1081.672,-227.747,1029.366,177.66,-15.895,-0.733,542.709
1.532,1082.307,-227.858,1027.264,177.661,-15.896,-0.734,549.784
1.536,1082.939,-227.962,1025.13,177.66,-15.895,-0.733,556.893
1.54,1083.573,-228.06,1022.992,177.661,-15.896,-0.733,558.183
1.544,1084.215,-228.159,1020.807,177.661,-15.896,-0.732,569.799
1.548,1084.839,-228.275,1018.623,177.66,-15.895,-0.733,568.646
1.552,1085.466,-228.371,1016.438,177.661,-15.896,-0.734,568.64
1.556,1086.086,-228.466,1014.252,177.661,-15.896,-0.732,568.597
1.56,1086.689,-228.565,1012.072,177.66,-15.895,-0.731,566.184
1.564,1087.287,-228.667,1009.9,177.66,-15.895,-0.732,563.72
1.568,1087.875,-228.755,1007.754,177.661,-15.895,-0.733,556.583
1.572,1088.443,-228.846,1005.638,177.66,-15.896,-0.733,548.353
1.576,1088.999,-228.94,1003.543,177.66,-15.895,-0.733,542.206
1.58,1089.544,-229.019,1001.485,177.661,-15.895,-0.731,532.7
