Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
0.004,725.112,216.678,887.481,180,0,-0.001,0
0.008,725.112,216.678,887.481,180,0,-0.001,0
0.012,725.112,216.678,887.481,180,0,-0.001,0
0.016,725.112,216.678,887.481,180,0,-0.001,0
0.02,725.112,216.678,887.481,180,0,-0.001,0
0.024,725.112,216.678,887.481,180,0,-0.001,0
0.028,725.112,216.678,887.481,180,0,-0.001,0
0.032,725.112,216.678,887.481,180,0,-0.001,0
0.036,725.112,216.678,887.481,180,0,-0.001,0
0.04,725.112,216.678,887.481,180,0,-0.001,0
0.044,725.112,216.678,887.481,180,0,-0.001,0
0.048,725.112,216.678,887.481,180,0,-0.001,0
0.052,725.112,216.678,887.481,180,0,-0.001,0
0.056,725.112,216.678,887.481,180,0,-0.001,0
0.06,725.114,216.67,887.481,180,0,-0.002,2.16
0.064,725.114,216.67,887.481,180,0,0,0
0.068,725.119,216.654,887.481,180,0,-0.001,4.32
0.072,725.113,216.643,887.481,180,0,0,3.099
0.076,725.121,216.618,887.481,180,0,-0.002,6.48
0.08,725.124,216.592,887.489,-180,0,0,6.919
0.084,725.132,216.549,887.48,180,0,0,11.114
0.088,725.141,216.489,887.479,180,0.001,-0.001,15.282
0.092,725.148,216.419,887.487,180,0,-0.001,17.701
0.096,725.166,216.325,887.486,180,0,-0.001,23.862
0.1,725.182,216.212,887.484,180,0,0,28.427
0.104,725.2,216.074,887.491,180,0,-0.002,35.037
0.108,725.225,215.91,887.48,180,0.001,0,41.5
0.112,725.252,215.711,887.486,180,0,-0.001,50.292
0.116,725.289,215.478,887.492,180,0,0,58.837
0.12,725.33,215.202,887.497,-180,0,-0.002,69.825
0.124,725.378,214.883,887.492,180,0,-0.001,80.662
0.128,725.43,214.52,887.505,-180,-0.001,-0.001,91.706
0.132,725.486,214.113,887.499,180,0,-0.002,102.657
0.136,725.554,213.647,887.502,180,0,-0.001,117.75
0.14,725.631,213.121,887.503,180,0,-0.001,133.01
0.144,725.717,212.543,887.513,-180,0,0,145.996
0.148,725.797,211.901,887.522,180,0,0,161.786
0.152,725.898,211.193,887.521,180,0.001,0,178.76
0.156,726.01,210.426,887.528,180,0.001,-0.001,193.854
0.16,726.126,209.579,887.534,180,0.001,-0.001,213.665
0.164,726.249,208.672,887.539,180,0.001,-0.001,228.887
0.168,726.388,207.689,887.552,180,0,0,248.235
0.172,726.528,206.635,887.564,-180,0,-0.001,265.883
0.176,726.683,205.505,887.566,180,0,-0.001,285.173
0.18,726.838,204.303,887.584,-180,-0.001,0,302.841
0.184,726.997,203.024,887.583,180,0.001,-0.002,322.458
0.188,727.174,201.678,887.591,180,0.001,-0.002,339.381
0.192,727.355,200.262,887.607,180,0,-0.001,356.834
0.196,727.54,198.768,887.612,180,0.001,-0.002,376.369
0.2,727.729,197.213,887.634,-180,0,-0.001,391.525
0.204,727.924,195.59,887.637,180,0,0,408.722
0.208,728.119,193.897,887.657,180,0,-0.001,426.183
0.212,728.323,192.144,887.658,180,0.001,-0.001,441.013
0.216,728.529,190.332,887.676,180,0,0,456.097
0.22,728.735,188.467,887.694,180,0,0,469.012
0.224,728.946,186.543,887.701,180,0,-0.001,483.87
0.228,729.147,184.565,887.716,180,0.001,-0.001,497.143
0.232,729.358,182.547,887.731,180,0,-0.002,507.359
0.236,729.566,180.485,887.745,180,0,-0.001,518.097
0.24,729.768,178.388,887.758,180,0,-0.002,526.7
0.244,729.963,176.247,887.779,180,0,-0.001,537.485
0.248,730.161,174.073,887.791,180,0,0,545.671
0.252,730.359,171.875,887.803,180,0,0,551.807
0.256,730.548,169.65,887.813,180,0,-0.001,558.25
0.26,730.731,167.399,887.832,-180,0,-0.001,564.54
0.264,730.911,165.123,887.842,180,0.001,-0.001,570.688
0.268,731.084,162.839,887.869,-180,-0.001,-0.001,572.698
0.272,731.252,160.539,887.878,-180,0,-0.001,576.644
0.276,731.41,158.229,887.887,180,0.001,-0.001,578.72
0.28,731.565,155.904,887.904,180,0,-0.002,582.647
0.284,731.715,153.571,887.921,180,0,-0.001,584.503
0.288,731.855,151.229,887.928,180,0,-0.002,586.502
0.292,731.986,148.888,887.945,180,0.001,0,586.307
0.296,732.109,146.529,887.96,180,0,-0.002,590.365
0.3,732.233,144.182,887.977,180,0,-0.001,587.675
0.304,732.345,141.826,887.983,180,0,-0.001,589.668
0.308,732.442,139.461,887.998,180,0.001,-0.002,591.895
0.312,732.544,137.107,888.014,180,0,-0.001,588.987
0.316,732.632,134.744,888.029,180,0,-0.002,591.146
0.32,732.716,132.383,888.035,180,0,-0.001,590.709
0.324,732.782,130.02,888.049,180,0.001,0.001,590.829
0.328,732.848,127.651,888.063,180,0,-0.001,592.441
0.332,732.914,125.293,888.079,180,0,0.001,589.758
0.336,732.964,122.926,888.092,-180,-0.001,0,591.91
0.34,733.005,120.568,888.098,180,0.001,0.001,589.589
0.344,733.04,118.203,888.111,180,0,0,591.37
0.348,733.067,115.847,888.124,180,0,0.001,589.005
0.352,733.085,113.484,888.129,180,0.001,0,590.879
0.356,733.098,111.122,888.142,180,0.001,0.001,590.562
0.36,733.108,108.761,888.165,-180,-0.001,-0.001,590.152
0.364,733.108,106.41,888.169,180,0,0.001,587.768
0.368,733.092,104.05,888.181,180,0,-0.001,589.978
0.372,733.074,101.692,888.194,180,0,0,589.488
0.376,733.053,99.336,888.197,180,0,-0.001,589.052
0.38,733.02,96.989,888.21,180,0,0,586.865
0.384,732.973,94.634,888.221,180,0.001,-0.001,588.901
0.388,732.93,92.281,888.225,180,0.001,0,588.244
0.392,732.878,89.93,888.246,180,0,0,588.002
0.396,732.815,87.579,888.257,-180,-0.001,-0.001,587.879
0.4,732.742,85.238,888.26,180,0.001,0,585.576
0.404,732.664,82.89,888.271,180,0,-0.001,587.34
0.408,732.579,80.544,888.282,180,0,0,587.071
0.412,732.484,78.198,888.284,180,0.001,-0.001,586.85
0.416,732.383,75.854,888.295,180,0.001,-0.001,586.531
0.42,732.274,73.52,888.305,180,0,0.001,584.184
0.424,732.168,71.18,888.316,180,0,-0.001,585.676
0.428,732.038,68.848,888.326,180,0,0.001,583.874
0.432,731.907,66.51,888.336,180,0,0,585.457
0.436,731.772,64.19,888.338,180,0,0,580.873
0.44,731.635,61.864,888.348,180,0,-0.001,582.531
0.444,731.474,59.555,888.358,180,0,0,578.666
0.448,731.316,57.248,888.359,180,0.001,-0.001,578.007
0.452,731.154,54.96,888.369,180,0,-0.001,573.448
0.456,730.985,52.682,888.379,180,0,0,571.121
0.46,730.806,50.422,888.38,180,0.001,-0.001,566.778
0.464,730.628,48.181,888.391,180,0,-0.001,562.017
0.468,730.438,45.966,888.392,180,0,-0.001,555.726
0.472,730.245,43.77,888.403,180,0,-0.001,551.193
0.476,730.051,41.609,888.406,180,0.001,-0.001,542.419
0.48,729.85,39.475,888.418,180,0,0,535.948
0.484,729.646,37.376,888.421,180,0,0,527.299
0.488,729.447,35.32,888.434,180,-0.001,-0.001,516.294
0.492,729.234,33.307,888.43,180,0.001,0,505.99
0.496,729.034,31.33,888.436,180,0,0,496.838
0.5,728.826,29.412,888.442,180,0,0.001,482.229
0.504,728.62,27.538,888.449,180,-0.001,-0.001,471.427
0.508,728.412,25.723,888.448,180,0,-0.001,456.682
0.512,728.209,23.968,888.449,180,0.001,0,441.682
0.516,728.01,22.273,888.459,180,0,0,426.76
0.52,727.81,20.637,888.461,180,0,-0.001,412.058
0.524,727.623,19.068,888.466,180,0,0,394.833
0.528,727.435,17.568,888.461,180,0,0.001,378.113
0.532,727.256,16.126,888.468,180,0,0,363.138
0.536,727.075,14.769,888.476,180,0,0,342.403
0.54,726.901,13.47,888.475,180,0,0,327.551
0.544,726.741,12.247,888.477,180,0,0.001,308.343
0.548,726.587,11.091,888.48,180,0,-0.001,291.531
0.552,726.439,10.011,888.484,180,0,0,272.681
0.556,726.301,9.005,888.481,180,0,0,253.676
0.56,726.175,8.067,888.489,180,-0.001,0,236.744
0.564,726.052,7.195,888.488,180,-0.001,0.001,220.131
0.568,725.929,6.39,888.489,180,0,0,203.602
0.572,725.829,5.643,888.492,180,0,0.001,188.345
0.576,725.732,4.971,888.487,180,0.001,0,169.716
0.58,725.639,4.358,888.491,180,0,0,155.195
0.584,725.562,3.794,888.498,180,0,0,142.237
0.588,725.489,3.296,888.496,180,0,0,125.661
0.592,725.425,2.841,888.496,180,0,0,115.083
0.596,725.364,2.443,888.487,180,0.001,0.001,100.6
0.6,725.312,2.087,888.497,180,0,0,90.041
0.604,725.265,1.772,888.499,180,0,0,79.6
0.608,725.225,1.499,888.503,180,-0.001,0,69.035
0.612,725.19,1.267,888.498,180,0,0,58.64
0.616,725.16,1.06,888.502,180,-0.001,-0.001,52.332
0.62,725.133,0.886,888.499,180,0,0,43.976
0.624,725.111,0.737,888.505,180,-0.001,0.001,37.689
0.628,725.094,0.604,888.502,180,-0.001,-0.001,33.412
0.632,725.076,0.497,888.5,180,0,0,27.272
0.636,725.059,0.414,888.497,180,0,0,21.171
0.64,725.05,0.331,888.496,180,0,-0.001,20.814
0.644,725.041,0.273,888.495,180,0,0,14.657
0.648,725.032,0.223,888.493,180,0,0,12.615
0.652,725.028,0.182,888.502,180,-0.001,0,10.609
0.656,725.023,0.149,888.492,180,0,0.001,8.683
0.66,725.019,0.116,888.5,180,-0.001,0,8.604
0.664,725.014,0.091,888.491,180,0,0,6.739
0.668,725.01,0.074,888.499,180,0,0.001,4.758
0.672,725.01,0.058,888.499,180,0,-0.001,4.138
0.676,725.01,0.05,888.499,180,0,0,2.069
0.68,725.01,0.041,888.499,180,0,0,2.069
0.684,725.006,0.033,888.49,180,0,0.001,3.341
0.688,725.001,0.025,888.498,180,0,0,3.129
0.692,725.001,0.017,888.498,180,0,-0.001,2.069
0.696,725.001,0.017,888.498,180,0,-0.001,0
0.7,725.001,0.008,888.498,180,0,-0.001,2.069
0.704,725.001,0.008,888.498,180,0,0.001,0
0.708,725.001,0.008,888.498,180,0,0.001,0
0.712,725.001,0.008,888.498,180,0,0.001,0
0.716,725.006,0,888.49,180,0,0,3.129
0.72,725.01,0,888.499,180,0,0,2.623
0.724,725.014,0,888.491,180,0,0,2.348
0.728,725.029,0,888.492,180,-0.001,0,3.709
0.732,725.047,-0.008,888.495,180,-0.001,-0.001,4.925
0.736,725.074,-0.017,888.481,180,0,0.001,7.798
0.74,725.115,-0.025,888.485,180,-0.001,0,10.613
0.744,725.165,-0.033,888.474,180,-0.002,0.001,13.049
0.748,725.239,-0.05,888.465,180,-0.003,0.002,19.058
0.752,725.32,-0.074,888.449,179.999,-0.003,0.002,21.54
0.756,725.44,-0.098,888.436,179.999,-0.005,0.002,30.704
0.76,725.58,-0.132,888.409,179.999,-0.005,0.001,36.64
0.764,725.759,-0.165,888.387,179.999,-0.007,0,45.794
0.768,725.964,-0.213,888.349,179.998,-0.008,0.002,53.548
0.772,726.211,-0.272,888.317,179.998,-0.011,0.001,63.844
0.776,726.507,-0.337,888.273,179.996,-0.013,0.004,76.769
0.78,726.844,-0.412,888.226,179.996,-0.016,0.002,87.021
0.784,727.237,-0.502,888.166,179.995,-0.019,0.004,101.844
0.788,727.68,-0.601,888.095,179.994,-0.023,0.006,114.851
0.792,728.186,-0.717,888.022,179.992,-0.028,0.004,131.118
0.796,728.751,-0.841,887.939,179.991,-0.033,0.006,146.22
0.8,729.38,-0.982,887.835,179.99,-0.037,0.008,163.16
0.804,730.078,-1.141,887.731,179.989,-0.043,0.009,180.866
0.808,730.844,-1.307,887.616,179.987,-0.05,0.009,198.086
0.812,731.679,-1.499,887.481,179.985,-0.057,0.013,216.868
0.816,732.591,-1.7,887.336,179.983,-0.065,0.014,236.249
0.82,733.571,-1.926,887.181,179.981,-0.073,0.016,254.333
0.824,734.624,-2.17,887.015,179.978,-0.082,0.018,273.466
0.828,735.75,-2.423,886.828,179.976,-0.091,0.02,292.118
0.832,736.958,-2.702,886.631,179.973,-0.102,0.021,313.817
0.836,738.233,-2.99,886.423,179.971,-0.112,0.025,331.103
0.84,739.591,-3.313,886.202,179.967,-0.125,0.027,353.237
0.844,741.021,-3.638,885.961,179.964,-0.136,0.029,371.546
0.848,742.525,-3.989,885.706,179.96,-0.149,0.033,391.154
0.852,744.1,-4.359,885.429,179.956,-0.162,0.036,410.37
0.856,745.748,-4.747,885.157,179.952,-0.177,0.037,428.892
0.86,747.46,-5.146,884.842,179.948,-0.191,0.043,446.336
0.864,749.239,-5.564,884.53,179.944,-0.206,0.046,463.433
0.868,751.076,-6.002,884.203,179.94,-0.222,0.049,479.223
0.872,752.973,-6.458,883.849,179.935,-0.238,0.052,495.731
0.876,754.928,-6.918,883.496,179.931,-0.256,0.056,509.912
0.88,756.923,-7.405,883.115,179.926,-0.271,0.06,522.008
0.884,758.977,-7.896,882.724,179.922,-0.289,0.064,536.973
0.888,761.076,-8.415,882.324,179.916,-0.308,0.069,549.742
0.892,763.205,-8.937,881.911,179.911,-0.326,0.073,557.65
0.896,765.374,-9.471,881.478,179.905,-0.344,0.078,568.927
0.9,767.571,-10.016,881.032,179.9,-0.363,0.081,576.689
0.904,769.802,-10.574,880.582,179.894,-0.382,0.086,585.737
0.908,772.051,-11.135,880.119,179.888,-0.401,0.09,590.947
0.912,774.321,-11.708,879.642,179.883,-0.42,0.095,597.325
0.916,776.603,-12.284,879.15,179.877,-0.439,0.099,601.146
0.92,778.908,-12.872,878.652,179.871,-0.459,0.103,607.473
0.924,781.224,-13.463,878.14,179.866,-0.478,0.11,611.309
0.928,783.55,-14.058,877.631,179.86,-0.499,0.113,613.574
0.932,785.882,-14.665,877.106,179.854,-0.518,0.118,616.518
0.936,788.227,-15.283,876.576,179.847,-0.539,0.123,620.691
0.94,790.572,-15.888,876.038,179.841,-0.559,0.127,620.044
0.944,792.919,-16.514,875.484,179.835,-0.579,0.133,622.873
0.948,795.274,-17.134,874.924,179.829,-0.599,0.137,624.705
0.952,797.627,-17.758,874.357,179.823,-0.619,0.142,624.992
0.956,799.984,-18.392,873.792,179.816,-0.639,0.147,626.233
0.96,802.339,-19.032,873.202,179.81,-0.658,0.152,627.635
0.964,804.697,-19.665,872.614,179.804,-0.678,0.158,627.914
0.968,807.06,-20.311,872.019,179.798,-0.699,0.161,630.128
0.972,809.415,-20.959,871.417,179.791,-0.719,0.167,628.908
0.976,811.773,-21.611,870.799,179.785,-0.739,0.171,630.87
0.98,814.125,-22.267,870.183,179.778,-0.758,0.176,629.598
0.984,816.491,-22.917,869.56,179.772,-0.779,0.182,632.79
0.988,818.84,-23.586,868.93,179.765,-0.799,0.186,630.607
0.992,821.191,-24.252,868.283,179.758,-0.819,0.191,632.043
0.996,823.548,-24.911,867.648,179.752,-0.84,0.195,632.058
1,825.897,-25.584,866.988,179.746,-0.86,0.201,632.63
1.004,828.249,-26.257,866.32,179.738,-0.88,0.207,634.173
1.008,830.599,-26.935,865.654,179.732,-0.9,0.21,633.659
1.012,832.938,-27.617,864.982,179.725,-0.919,0.216,631.897
1.016,835.291,-28.293,864.303,179.719,-0.94,0.22,635.044
1.02,837.63,-28.988,863.606,179.711,-0.96,0.227,634.527
1.024,839.973,-29.68,862.913,179.705,-0.979,0.233,634.799
1.028,842.311,-30.375,862.212,179.698,-1,0.236,634.412
1.032,844.646,-31.063,861.495,179.691,-1.019,0.242,634.384
1.036,846.988,-31.772,860.78,179.684,-1.04,0.246,637.461
1.04,849.319,-32.476,860.049,179.677,-1.059,0.252,635.54
1.044,851.649,-33.174,859.329,179.67,-1.08,0.256,633.987
1.048,853.981,-33.885,858.584,179.664,-1.1,0.261,637.481
1.052,856.31,-34.606,857.841,179.656,-1.12,0.267,637.227
1.056,858.633,-35.313,857.081,179.649,-1.139,0.271,636.102
1.06,860.965,-36.034,856.325,179.642,-1.16,0.277,638.706
1.064,863.279,-36.757,855.561,179.635,-1.179,0.28,635.594
1.068,865.606,-37.481,854.79,179.627,-1.2,0.287,639.105
1.072,867.921,-38.211,854.002,179.62,-1.219,0.294,637.847
1.076,870.233,-38.944,853.207,179.613,-1.238,0.298,638.134
1.08,872.554,-39.671,852.415,179.606,-1.259,0.304,639.492
1.084,874.858,-40.417,851.617,179.598,-1.278,0.308,637.454
1.088,877.168,-41.16,850.811,179.591,-1.298,0.313,639.309
1.092,879.478,-41.895,849.988,179.584,-1.318,0.318,640.004
1.096,881.784,-42.644,849.168,179.577,-1.338,0.323,639.868
1.1,884.089,-43.404,848.331,179.569,-1.358,0.329,641.643
1.104,886.387,-44.149,847.507,179.561,-1.378,0.334,638.069
1.108,888.681,-44.907,846.657,179.554,-1.397,0.339,640.418
1.112,890.984,-45.668,845.809,179.547,-1.418,0.343,642.316
1.116,893.273,-46.43,844.944,179.539,-1.437,0.349,640.801
1.12,895.565,-47.197,844.082,179.531,-1.456,0.355,641.533
1.124,897.852,-47.968,843.214,179.524,-1.477,0.361,641.121
1.128,900.139,-48.742,842.338,179.517,-1.497,0.366,642.086
1.132,902.425,-49.516,841.446,179.508,-1.516,0.371,643.248
1.136,904.702,-50.296,840.547,179.501,-1.535,0.377,642.398
1.14,906.982,-51.079,839.65,179.493,-1.555,0.382,642.911
1.144,909.256,-51.855,838.747,179.486,-1.575,0.387,641.835
1.148,911.53,-52.651,837.837,179.477,-1.595,0.393,643.926
1.152,913.803,-53.444,836.91,179.47,-1.615,0.397,644.836
1.156,916.073,-54.229,835.986,179.462,-1.634,0.403,643.342
1.16,918.335,-55.027,835.045,179.455,-1.653,0.409,644.083
1.164,920.6,-55.836,834.117,179.446,-1.674,0.413,644.527
1.168,922.857,-56.63,833.163,179.438,-1.693,0.419,643.965
1.172,925.115,-57.437,832.211,179.43,-1.713,0.423,645.098
1.176,927.372,-58.248,831.243,179.423,-1.732,0.431,646.499
1.18,929.625,-59.058,830.277,179.414,-1.752,0.435,645.422
1.184,931.872,-59.875,829.306,179.406,-1.772,0.441,645.208
1.188,934.119,-60.695,828.326,179.398,-1.792,0.447,646.182
1.192,936.359,-61.506,827.33,179.391,-1.81,0.452,645.614
1.196,938.601,-62.339,826.328,179.381,-1.83,0.458,648.347
1.2,940.84,-63.168,825.328,179.374,-1.849,0.462,646.991
1.204,943.068,-63.989,824.322,179.366,-1.869,0.468,644.559
1.208,945.306,-64.824,823.309,179.358,-1.889,0.474,648.816
1.212,947.53,-65.668,822.279,179.349,-1.908,0.478,648.162
1.216,949.763,-66.509,821.252,179.34,-1.928,0.484,649.347
1.22,951.983,-67.342,820.208,179.333,-1.947,0.489,647.518
1.224,954.199,-68.188,819.178,179.324,-1.967,0.497,646.709
1.228,956.417,-69.045,818.121,179.315,-1.986,0.501,650.532
1.232,958.633,-69.886,817.066,179.307,-2.006,0.507,648.408
1.236,960.845,-70.742,815.996,179.299,-2.025,0.513,650.592
1.24,963.053,-71.6,814.928,179.291,-2.045,0.518,649.663
1.244,965.25,-72.457,813.854,179.281,-2.064,0.524,647.686
1.248,967.457,-73.322,812.773,179.273,-2.084,0.528,651.455
1.252,969.651,-74.188,811.675,179.265,-2.103,0.534,650.409
1.256,971.842,-75.047,810.57,179.256,-2.121,0.541,649.938
1.26,974.039,-75.927,809.469,179.247,-2.141,0.545,652.725
1.264,976.22,-76.802,808.362,179.238,-2.16,0.551,649.264
1.268,978.412,-77.67,807.247,179.23,-2.181,0.556,652.011
1.272,980.589,-78.551,806.115,179.222,-2.199,0.562,651.756
1.276,982.767,-79.443,804.987,179.212,-2.218,0.57,652.52
1.28,984.941,-80.318,803.853,179.203,-2.238,0.575,650.799
1.284,987.112,-81.208,802.711,179.195,-2.258,0.581,652.552
1.288,989.276,-82.101,801.553,179.186,-2.276,0.586,652.825
1.292,991.447,-82.993,800.397,179.177,-2.296,0.592,654.028
1.296,993.604,-83.891,799.226,179.168,-2.314,0.597,653.357
1.3,995.764,-84.792,798.069,179.159,-2.335,0.603,652.83
1.304,997.913,-85.696,796.884,179.151,-2.354,0.609,653.888
1.308,1000.065,-86.599,795.702,179.141,-2.373,0.614,653.814
1.312,1002.213,-87.509,794.503,179.132,-2.392,0.62,655.638
1.316,1004.352,-88.421,793.299,179.124,-2.41,0.625,654.679
1.32,1006.489,-89.324,792.108,179.115,-2.43,0.631,652.062
1.324,1008.626,-90.249,790.89,179.105,-2.449,0.638,656.917
1.328,1010.759,-91.17,789.675,179.096,-2.468,0.644,655.388
1.332,1012.889,-92.082,788.444,179.087,-2.488,0.651,656.141
1.336,1015.015,-93.008,787.216,179.078,-2.507,0.655,655.898
1.34,1017.127,-93.944,785.983,179.068,-2.526,0.661,654.695
1.344,1019.252,-94.864,784.742,179.059,-2.546,0.668,656.804
1.348,1021.361,-95.798,783.484,179.05,-2.564,0.673,656.771
1.352,1023.477,-96.736,782.23,179.041,-2.584,0.679,658.112
1.356,1025.579,-97.671,780.959,179.03,-2.602,0.684,656.97
1.36,1027.678,-98.613,779.703,179.021,-2.622,0.691,655.337
1.364,1029.777,-99.558,778.42,179.012,-2.641,0.695,658.995
1.368,1031.873,-100.494,777.139,179.003,-2.66,0.702,657.092
1.372,1033.958,-101.451,775.842,178.993,-2.678,0.708,658.828
1.376,1036.046,-102.404,774.539,178.984,-2.697,0.713,659.757
1.38,1038.127,-103.348,773.251,178.974,-2.716,0.722,655.723
1.384,1040.206,-104.306,771.935,178.965,-2.736,0.726,660.264
1.388,1042.28,-105.274,770.622,178.954,-2.754,0.733,659.674
1.392,1044.347,-106.225,769.293,178.945,-2.772,0.74,658.753
1.396,1046.42,-107.192,767.967,178.936,-2.792,0.744,660.83
1.4,1048.474,-108.16,766.637,178.927,-2.811,0.751,657.963
1.404,1050.532,-109.139,765.299,178.916,-2.83,0.755,660.665
1.408,1052.588,-110.101,763.944,178.906,-2.849,0.762,660.914
1.412,1054.638,-111.077,762.592,178.897,-2.868,0.769,660.645
1.416,1056.685,-112.056,761.225,178.888,-2.886,0.773,662.268
1.42,1058.724,-113.032,759.873,178.877,-2.906,0.78,658.612
1.424,1060.757,-114.016,758.492,178.867,-2.924,0.785,661.616
1.428,1062.796,-115.003,757.116,178.857,-2.943,0.793,662.769
1.432,1064.821,-115.98,755.722,178.848,-2.962,0.799,661.241
1.436,1066.846,-116.978,754.323,178.837,-2.98,0.805,664.019
1.44,1068.863,-117.972,752.939,178.827,-3,0.812,660.158
1.444,1070.875,-118.956,751.527,178.818,-3.018,0.817,661.976
1.448,1072.893,-119.956,750.119,178.808,-3.037,0.824,663.963
1.452,1074.894,-120.964,748.694,178.797,-3.055,0.829,663.874
1.456,1076.898,-121.956,747.273,178.787,-3.074,0.836,662.415
1.46,1078.895,-122.962,745.848,178.777,-3.093,0.842,662.744
1.464,1080.889,-123.971,744.414,178.768,-3.112,0.847,663.787
1.468,1082.88,-124.977,742.965,178.756,-3.131,0.854,665.064
1.472,1084.865,-125.99,741.518,178.747,-3.149,0.859,664.262
1.476,1086.84,-127.006,740.056,178.737,-3.167,0.866,664.825
1.48,1088.82,-128.019,738.61,178.725,-3.187,0.875,663.207
1.484,1090.786,-129.04,737.135,178.715,-3.205,0.88,665.31
1.488,1092.748,-130.062,735.654,178.705,-3.223,0.886,665.551
1.492,1094.716,-131.089,734.177,178.695,-3.242,0.891,666.542
1.496,1096.669,-132.111,732.683,178.684,-3.26,0.898,665.628
1.5,1098.625,-133.141,731.207,178.674,-3.28,0.903,664.734
1.504,1100.568,-134.173,729.701,178.664,-3.298,0.91,666.514
1.508,1102.513,-135.195,728.199,178.654,-3.316,0.917,665.442
1.512,1104.452,-136.24,726.681,178.642,-3.335,0.922,668.601
1.516,1106.386,-137.279,725.167,178.632,-3.353,0.929,666.838
1.52,1108.309,-138.307,723.649,178.622,-3.371,0.935,664.212
1.524,1110.24,-139.352,722.123,178.611,-3.391,0.941,668.376
1.528,1112.154,-140.405,720.581,178.6,-3.408,0.95,668.471
1.532,1114.076,-141.441,719.042,178.589,-3.428,0.956,667.878
1.536,1115.979,-142.491,717.501,178.579,-3.446,0.962,666.08
1.54,1117.884,-143.544,715.95,178.569,-3.464,0.967,668.215
1.544,1119.786,-144.594,714.383,178.557,-3.483,0.975,669.502
1.548,1121.676,-145.651,712.811,178.547,-3.5,0.982,669.113
1.552,1123.573,-146.711,711.242,178.536,-3.519,0.987,669.95
1.556,1125.453,-147.759,709.67,178.525,-3.538,0.994,666.247
1.56,1127.332,-148.83,708.09,178.514,-3.556,0.999,669.881
1.564,1129.209,-149.896,706.493,178.503,-3.574,1.006,671.082
1.568,1131.081,-150.951,704.9,178.493,-3.592,1.012,668.815
1.572,1132.942,-152.021,703.292,178.482,-3.61,1.018,670.502
1.576,1134.805,-153.101,701.701,178.47,-3.63,1.026,669.439
1.58,1136.655,-154.175,700.08,178.459,-3.647,1.032,670.96
1.584,1138.513,-155.239,698.464,178.448,-3.666,1.04,670.724
1.588,1140.354,-156.317,696.832,178.438,-3.684,1.045,671.416
1.592,1142.193,-157.405,695.203,178.426,-3.702,1.052,671.665
1.596,1144.028,-158.475,693.573,178.415,-3.721,1.06,669.471
1.6,1145.858,-159.56,691.933,178.404,-3.739,1.065,671.565
1.604,1147.678,-160.646,690.277,178.393,-3.756,1.072,672.32
1.608,1149.499,-161.729,688.616,178.381,-3.774,1.078,673.074
1.612,1151.313,-162.82,686.958,178.37,-3.792,1.085,672.218
1.616,1153.121,-163.913,685.299,178.359,-3.811,1.092,671.551
1.62,1154.927,-164.995,683.629,178.348,-3.829,1.097,671.633
1.624,1156.719,-166.098,681.945,178.336,-3.847,1.105,673.979
1.628,1158.518,-167.198,680.264,178.325,-3.866,1.11,674.074
1.632,1160.303,-168.285,678.568,178.314,-3.883,1.119,672.852
1.636,1162.089,-169.388,676.889,178.303,-3.902,1.125,672.038
1.64,1163.86,-170.499,675.182,178.291,-3.919,1.132,674.862
1.644,1165.634,-171.592,673.478,178.279,-3.938,1.139,672.898
1.648,1167.401,-172.701,671.759,178.268,-3.956,1.145,675.727
1.652,1169.162,-173.811,670.044,178.257,-3.974,1.152,674.358
1.656,1170.911,-174.916,668.327,178.245,-3.991,1.158,672.185
1.66,1172.667,-176.031,666.601,178.233,-4.01,1.165,675.743
1.664,1174.407,-177.146,664.859,178.222,-4.027,1.172,675.622
1.668,1176.146,-178.264,663.112,178.211,-4.045,1.177,676.792
1.672,1177.881,-179.378,661.368,178.198,-4.063,1.185,674.886
1.676,1179.602,-180.498,659.623,178.187,-4.081,1.191,673.74
1.68,1181.33,-181.622,657.869,178.175,-4.1,1.2,676.765
1.684,1183.044,-182.733,656.099,178.164,-4.117,1.207,675.627
1.688,1184.754,-183.867,654.333,178.151,-4.134,1.213,676.778
1.692,1186.459,-184.995,652.566,178.139,-4.153,1.22,675.504
1.696,1188.154,-186.111,650.793,178.128,-4.171,1.226,673.694
1.7,1189.843,-187.242,649.001,178.117,-4.188,1.233,677.534
1.704,1191.532,-188.362,647.232,178.105,-4.207,1.239,672.468
1.708,1193.202,-189.488,645.446,178.092,-4.224,1.247,672.979
1.712,1194.865,-190.623,643.656,178.081,-4.242,1.253,673.723
1.716,1196.513,-191.731,641.877,178.069,-4.259,1.26,666.386
1.72,1198.154,-192.853,640.083,178.058,-4.276,1.267,669.308
1.724,1199.775,-193.975,638.302,178.046,-4.293,1.274,664.152
1.728,1201.388,-195.091,636.535,178.033,-4.311,1.28,660.25
1.732,1202.981,-196.185,634.765,178.022,-4.327,1.288,655.118
1.736,1204.564,-197.294,633.008,178.01,-4.345,1.295,652.852
1.74,1206.119,-198.373,631.259,177.999,-4.362,1.301,644.352
