Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
0.004,725.629,0,888.501,180,-0.107,-0.002,0
0.008,725.629,0,888.501,180,-0.107,-0.002,0
0.012,725.629,0,888.501,180,-0.107,-0.002,0
0.016,725.629,0,888.501,180,-0.107,-0.002,0
0.02,725.629,0,888.501,180,-0.107,-0.002,0
0.024,725.629,0,888.501,180,-0.107,-0.002,0
0.028,725.629,0,888.501,180,-0.107,-0.002,0
0.032,725.629,0,888.501,180,-0.107,-0.002,0
0.036,725.629,0,888.501,180,-0.107,-0.002,0
0.04,725.629,0,888.501,180,-0.107,-0.002,0
0.044,725.629,0,888.501,180,-0.107,-0.002,0
0.048,725.629,0,888.501,180,-0.107,-0.002,0
0.052,725.629,0,888.501,180,-0.107,-0.002,0
0.056,725.623,0,888.501,180,-0.106,-0.002,1.506
0.06,725.623,0,888.501,180,-0.106,-0.002,0
0.064,725.617,0,888.501,180,-0.105,-0.002,1.506
0.068,725.611,0,888.501,180,-0.104,-0.002,1.506
0.072,725.605,0,888.501,180,-0.103,-0.002,1.506
0.076,725.599,0,888.501,180,-0.102,-0.002,1.506
0.08,725.587,0,888.501,180,-0.1,-0.002,3.011
0.084,725.575,0,888.5,180,-0.098,-0.002,3.011
0.088,725.563,0,888.5,180,-0.096,-0.002,3.011
0.092,725.551,0,888.5,180,-0.094,-0.002,3.011
0.096,725.539,0,888.5,180,-0.092,-0.004,3.011
0.1,725.52,0,888.5,180,-0.089,-0.004,4.517
0.104,725.502,0,888.5,180,-0.086,-0.002,4.517
0.108,725.49,0,888.5,180,-0.084,-0.002,3.011
0.112,725.472,0,888.5,180,-0.08,-0.002,4.517
0.116,725.454,0,888.5,180,-0.077,-0.002,4.517
0.12,725.436,0,888.5,180,-0.074,-0.002,4.517
0.124,725.412,0,888.5,180,-0.07,-0.002,6.022
0.128,725.394,0,888.5,180,-0.067,0,4.517
0.132,725.376,0,888.5,180,-0.064,-0.002,4.517
0.136,725.358,0,888.5,180,-0.061,-0.002,4.517
0.14,725.334,0,888.5,180,-0.057,-0.002,6.022
0.144,725.316,0,888.5,180,-0.054,-0.002,4.517
0.148,725.298,0,888.5,180,-0.051,-0.002,4.517
0.152,725.274,0,888.5,180,-0.047,0,6.022
0.156,725.256,0,888.5,180,-0.043,0,4.517
0.16,725.231,0,888.5,180,-0.039,-0.002,6.022
0.164,725.213,0,888.5,180,-0.036,-0.002,4.517
0.168,725.195,0,888.5,180,-0.033,-0.002,4.517
0.172,725.171,0,888.5,180,-0.029,-0.002,6.022
0.176,725.153,0,888.5,180,-0.026,0,4.517
0.18,725.135,0,888.5,180,-0.023,0,4.517
0.184,725.117,0,888.5,180,-0.02,0,4.517
0.188,725.105,0,888.5,180,-0.018,0,3.011
0.192,725.087,0,888.5,180,-0.015,0,4.517
0.196,725.075,0,888.5,180,-0.013,-0.002,3.011
0.2,725.063,0,888.5,180,-0.011,-0.002,3.011
0.204,725.057,0,888.5,180,-0.01,-0.002,1.506
0.208,725.045,0,888.5,180,-0.008,-0.002,3.011
0.212,725.039,0,888.5,180,-0.007,0,1.506
0.216,725.033,0,888.5,180,-0.006,0,1.506
0.22,725.027,0,888.5,180,-0.004,0,1.506
0.224,725.021,0,888.5,180,-0.004,0,1.506
0.228,725.021,0,888.5,180,-0.004,0,0
0.232,725.015,0,888.5,180,-0.003,0,1.506
0.236,725.015,0,888.5,180,-0.003,0,0
0.24,725.015,0,888.5,180,-0.003,0,0
0.244,725.009,0,888.5,180,-0.002,0,1.506
0.248,725.009,0,888.5,180,-0.002,0,0
0.252,725.017,0.008,888.501,180,-0.002,0.001,3.046
0.256,725.022,0.008,888.493,180,-0.001,-0.001,2.348
0.26,725.031,0.009,888.494,179.999,-0.001,-0.001,2.246
0.264,725.05,0.026,888.487,179.999,-0.002,-0.001,6.598
0.268,725.083,0.035,888.473,179.998,-0.001,-0.002,9.169
0.272,725.12,0.052,888.469,179.996,-0.002,-0.001,10.295
0.276,725.17,0.086,888.457,179.995,-0.002,-0.002,15.456
0.28,725.24,0.12,888.438,179.994,-0.003,-0.004,19.923
0.284,725.333,0.172,888.404,179.991,-0.003,-0.004,27.975
0.288,725.444,0.224,888.373,179.988,-0.004,-0.005,31.697
0.292,725.594,0.302,888.345,179.984,-0.007,-0.006,42.68
0.296,725.765,0.388,888.293,179.979,-0.008,-0.008,49.783
0.3,725.979,0.508,888.229,179.974,-0.009,-0.01,63.223
0.304,726.23,0.63,888.168,179.966,-0.012,-0.012,71.55
0.308,726.523,0.793,888.077,179.959,-0.014,-0.015,86.973
0.312,726.871,0.967,887.983,179.949,-0.017,-0.018,100
0.316,727.266,1.167,887.876,179.937,-0.021,-0.022,113.909
0.32,727.722,1.409,887.749,179.926,-0.026,-0.025,132.868
0.324,728.228,1.671,887.61,179.911,-0.03,-0.03,146.623
0.328,728.799,1.976,887.442,179.896,-0.035,-0.037,167.086
0.332,729.435,2.308,887.263,179.878,-0.041,-0.042,184.82
0.336,730.14,2.676,887.064,179.858,-0.047,-0.049,204.977
0.34,730.916,3.08,886.854,179.837,-0.056,-0.054,224.904
0.344,731.755,3.528,886.607,179.815,-0.062,-0.065,245.728
0.348,732.673,4.014,886.349,179.79,-0.072,-0.073,267.633
0.352,733.661,4.537,886.07,179.762,-0.082,-0.08,287.916
0.356,734.721,5.106,885.763,179.733,-0.092,-0.09,310.527
0.36,735.859,5.722,885.436,179.702,-0.102,-0.101,333.674
0.364,737.072,6.368,885.088,179.669,-0.115,-0.111,354.429
0.368,738.352,7.07,884.71,179.634,-0.127,-0.124,376.853
0.372,739.72,7.812,884.311,179.597,-0.141,-0.136,401.771
0.376,741.151,8.594,883.89,179.557,-0.155,-0.148,421.052
0.38,742.66,9.434,883.439,179.516,-0.171,-0.161,446.244
0.384,744.237,10.306,882.964,179.473,-0.187,-0.175,465.963
0.388,745.891,11.229,882.468,179.428,-0.204,-0.189,489.382
0.392,747.603,12.186,881.946,179.381,-0.222,-0.205,507.396
0.396,749.378,13.194,881.41,179.333,-0.241,-0.221,527.647
0.4,751.215,14.238,880.839,179.283,-0.261,-0.237,547.26
0.404,753.1,15.326,880.251,179.231,-0.28,-0.251,563.551
0.408,755.049,16.457,879.636,179.178,-0.302,-0.269,583.942
0.412,757.046,17.609,879.004,179.123,-0.324,-0.286,597.498
0.416,759.085,18.813,878.362,179.068,-0.347,-0.302,613.344
0.42,761.163,20.045,877.691,179.012,-0.371,-0.319,626.973
0.424,763.285,21.298,877.009,178.954,-0.396,-0.336,639.172
0.428,765.43,22.596,876.297,178.895,-0.421,-0.354,651.714
0.432,767.608,23.922,875.583,178.837,-0.446,-0.372,661.923
0.436,769.812,25.262,874.846,178.776,-0.472,-0.39,670.519
0.44,772.031,26.638,874.095,178.716,-0.499,-0.408,679.173
0.444,774.277,28.033,873.332,178.656,-0.527,-0.425,688.114
0.448,776.53,29.441,872.554,178.595,-0.555,-0.444,692.041
0.452,778.797,30.877,871.771,178.533,-0.583,-0.462,698.77
0.456,781.074,32.333,870.983,178.472,-0.613,-0.479,703.906
0.46,783.356,33.801,870.17,178.41,-0.642,-0.496,708.145
0.464,785.643,35.296,869.352,178.349,-0.672,-0.515,712.949
0.468,787.935,36.794,868.528,178.287,-0.702,-0.531,714.887
0.472,790.233,38.305,867.689,178.225,-0.732,-0.549,718.904
0.476,792.531,39.835,866.852,178.163,-0.764,-0.566,721.113
0.48,794.82,41.383,866,178.102,-0.795,-0.583,723.012
0.484,797.115,42.926,865.141,178.039,-0.827,-0.601,723.834
0.488,799.412,44.505,864.277,177.978,-0.859,-0.615,729.836
0.492,801.702,46.079,863.396,177.916,-0.891,-0.632,728.608
0.496,803.988,47.67,862.527,177.856,-0.925,-0.65,729.282
0.5,806.278,49.274,861.624,177.794,-0.958,-0.666,734.654
0.504,808.559,50.888,860.734,177.732,-0.991,-0.681,733.178
0.508,810.834,52.52,859.836,177.672,-1.025,-0.697,735.164
0.512,813.117,54.147,858.923,177.611,-1.059,-0.715,736.92
0.516,815.383,55.793,858.012,177.549,-1.094,-0.728,736.374
0.52,817.655,57.457,857.085,177.49,-1.129,-0.744,741.143
0.524,819.912,59.124,856.162,177.429,-1.164,-0.759,738.504
0.528,822.175,60.802,855.222,177.369,-1.2,-0.773,742.349
0.532,824.426,62.499,854.275,177.308,-1.235,-0.787,743.409
0.536,826.674,64.204,853.332,177.249,-1.272,-0.802,743.852
0.54,828.915,65.913,852.372,177.189,-1.308,-0.816,744.339
0.544,831.158,67.633,851.406,177.129,-1.345,-0.83,746.614
0.548,833.389,69.362,850.433,177.069,-1.381,-0.845,746.478
0.552,835.616,71.109,849.463,177.011,-1.419,-0.857,748.116
0.556,837.842,72.859,848.487,176.952,-1.457,-0.871,748.795
0.56,840.064,74.62,847.494,176.893,-1.495,-0.886,750.881
0.564,842.274,76.391,846.495,176.833,-1.533,-0.899,750.754
0.568,844.48,78.179,845.499,176.776,-1.572,-0.911,752.382
0.572,846.678,79.98,844.486,176.717,-1.611,-0.925,754.16
0.576,848.878,81.782,843.468,176.659,-1.65,-0.937,755.143
0.58,851.066,83.593,842.442,176.601,-1.689,-0.949,755.023
0.584,853.254,85.423,841.41,176.544,-1.729,-0.96,758.242
0.588,855.432,87.255,840.391,176.486,-1.77,-0.974,755.706
0.592,857.609,89.097,839.346,176.428,-1.81,-0.985,759.404
0.596,859.774,90.949,838.294,176.371,-1.85,-0.996,759.293
0.6,861.937,92.829,837.235,176.315,-1.891,-1.008,763.835
0.604,864.091,94.701,836.17,176.258,-1.932,-1.019,761.424
0.608,866.241,96.584,835.109,176.201,-1.974,-1.029,762.041
0.612,868.382,98.476,834.031,176.144,-2.016,-1.041,763.555
0.616,870.522,100.386,832.946,176.089,-2.058,-1.052,766.774
0.62,872.656,102.299,831.865,176.033,-2.1,-1.062,765.799
0.624,874.785,104.223,830.768,175.977,-2.143,-1.073,767.912
0.628,876.898,106.154,829.674,175.921,-2.186,-1.083,766.184
0.632,879.012,108.114,828.563,175.866,-2.23,-1.091,772.411
0.636,881.116,110.066,827.446,175.811,-2.273,-1.102,769.941
0.64,883.22,112.029,826.322,175.755,-2.317,-1.111,772.156
0.644,885.311,114.001,825.192,175.7,-2.36,-1.12,772.068
0.648,887.397,115.99,824.065,175.647,-2.406,-1.131,773.641
0.652,889.48,117.982,822.932,175.592,-2.45,-1.139,774.27
0.656,891.557,119.984,821.783,175.538,-2.496,-1.147,776.396
0.66,893.621,122.005,820.627,175.483,-2.54,-1.155,777.738
0.664,895.685,124.026,819.464,175.429,-2.586,-1.164,778.514
0.668,897.731,126.063,818.305,175.377,-2.632,-1.172,777.801
0.672,899.781,128.104,817.13,175.323,-2.678,-1.179,780.626
0.676,901.819,130.153,815.948,175.27,-2.724,-1.188,780.552
0.68,903.86,132.214,814.77,175.217,-2.772,-1.197,782.794
0.684,905.882,134.29,813.574,175.165,-2.817,-1.202,783.703
0.688,907.901,136.369,812.384,175.112,-2.866,-1.21,783.18
0.692,909.909,138.467,811.176,175.06,-2.912,-1.216,786.261
0.696,911.917,140.565,809.962,175.007,-2.96,-1.222,786.96
0.7,913.91,142.679,808.741,174.956,-3.007,-1.23,787.937
0.704,915.904,144.797,807.514,174.905,-3.056,-1.236,789.064
0.708,917.881,146.921,806.291,174.853,-3.104,-1.242,787.319
0.712,919.864,149.059,805.061,174.802,-3.154,-1.249,791.189
0.716,921.828,151.21,803.815,174.752,-3.203,-1.255,792.164
0.72,923.791,153.375,802.562,174.701,-3.252,-1.259,794.792
0.724,925.741,155.538,801.303,174.65,-3.301,-1.264,793.217
0.728,927.686,157.711,800.049,174.6,-3.352,-1.27,793.671
0.732,929.62,159.899,798.776,174.55,-3.401,-1.277,796.377
0.736,931.553,162.091,797.499,174.5,-3.451,-1.279,797.461
0.74,933.473,164.291,796.214,174.45,-3.502,-1.285,797.415
0.744,935.396,166.502,794.933,174.401,-3.554,-1.291,799.543
0.748,937.295,168.727,793.646,174.353,-3.604,-1.293,798.874
0.752,939.195,170.966,792.343,174.304,-3.656,-1.297,803.221
0.756,941.084,173.202,791.033,174.255,-3.707,-1.301,801.605
0.76,942.97,175.448,789.717,174.206,-3.759,-1.304,803.732
0.764,944.837,177.709,788.405,174.159,-3.811,-1.308,803.053
0.768,946.707,179.973,787.076,174.111,-3.863,-1.311,805.813
0.772,948.563,182.245,785.741,174.063,-3.915,-1.314,805.779
0.776,950.422,184.528,784.41,174.015,-3.969,-1.318,807.849
0.78,952.257,186.836,783.061,173.969,-4.021,-1.319,810.582
0.784,954.091,189.135,781.718,173.922,-4.075,-1.323,808.239
0.788,955.914,191.442,780.358,173.875,-4.128,-1.323,809.943
0.792,957.734,193.759,778.992,173.828,-4.182,-1.326,812.045
0.796,959.54,196.084,777.619,173.781,-4.236,-1.329,812.02
0.8,961.342,198.426,776.239,173.736,-4.29,-1.329,815.212
0.804,963.128,200.767,774.865,173.69,-4.344,-1.332,812.344
0.808,964.919,203.12,773.483,173.645,-4.4,-1.334,816.102
0.812,966.689,205.49,772.086,173.599,-4.454,-1.333,817.841
0.816,968.455,207.867,770.681,173.555,-4.51,-1.335,819.35
0.82,970.21,210.243,769.271,173.51,-4.564,-1.337,818.226
0.824,971.958,212.628,767.866,173.465,-4.621,-1.335,818.543
0.828,973.695,215.021,766.443,173.421,-4.676,-1.337,820.287
0.832,975.426,217.431,765.013,173.378,-4.732,-1.336,823.469
0.836,977.145,219.84,763.578,173.333,-4.788,-1.336,822.342
0.84,978.863,222.273,762.147,173.29,-4.845,-1.336,826.019
0.844,980.561,224.698,760.711,173.246,-4.902,-1.335,822.627
0.848,982.257,227.141,759.257,173.205,-4.959,-1.336,827.576
0.852,983.939,229.584,757.797,173.161,-5.016,-1.335,826.445
0.856,985.618,232.036,756.331,173.119,-5.073,-1.333,828.494
0.86,987.283,234.495,754.859,173.076,-5.13,-1.333,828.49
0.864,988.938,236.97,753.392,173.035,-5.188,-1.33,829.881
0.868,990.584,239.445,751.908,172.993,-5.246,-1.329,830.528
0.872,992.229,241.942,750.427,172.952,-5.305,-1.328,834.197
0.876,993.856,244.433,748.931,172.91,-5.363,-1.324,832.567
0.88,995.477,246.94,747.427,172.87,-5.422,-1.323,835.734
0.884,997.082,249.446,745.93,172.829,-5.481,-1.322,832.799
0.888,998.686,251.962,744.416,172.788,-5.54,-1.319,836.616
0.892,1000.275,254.485,742.895,172.748,-5.598,-1.316,836.622
0.896,1001.857,257.023,741.367,172.709,-5.658,-1.313,839.783
0.9,1003.424,259.572,739.834,172.669,-5.717,-1.31,840.465
0.904,1004.992,262.12,738.317,172.63,-5.779,-1.306,838.674
0.908,1006.542,264.673,736.771,172.59,-5.838,-1.302,840.662
0.912,1008.088,267.236,735.221,172.551,-5.899,-1.3,842.661
0.916,1009.616,269.811,733.662,172.513,-5.958,-1.296,843.832
0.92,1011.142,272.388,732.099,172.475,-6.019,-1.291,844.664
0.924,1012.651,274.97,730.542,172.436,-6.08,-1.288,842.857
0.928,1014.157,277.563,728.967,172.398,-6.141,-1.281,846.663
0.932,1015.642,280.179,727.385,172.361,-6.202,-1.278,849.725
0.936,1017.133,282.787,725.808,172.324,-6.264,-1.274,848.45
0.94,1018.604,285.4,724.215,172.287,-6.325,-1.267,848.677
0.944,1020.067,288.02,722.628,172.25,-6.388,-1.263,848.815
0.948,1021.515,290.654,721.022,172.214,-6.449,-1.259,851.842
0.952,1022.96,293.29,719.411,172.178,-6.511,-1.253,852.628
0.956,1024.39,295.931,717.794,172.142,-6.573,-1.247,852.651
0.96,1025.811,298.592,716.172,172.106,-6.636,-1.24,856.525
0.964,1027.215,301.253,714.554,172.071,-6.698,-1.236,853.969
0.968,1028.625,303.919,712.93,172.036,-6.762,-1.229,856.34
0.972,1030.013,306.588,711.289,172.001,-6.825,-1.222,856.606
0.976,1031.396,309.266,709.643,171.966,-6.888,-1.216,858.547
0.98,1032.76,311.955,707.989,171.933,-6.951,-1.209,859.765
0.984,1034.12,314.646,706.344,171.899,-7.015,-1.202,858.649
0.988,1035.462,317.353,704.68,171.865,-7.079,-1.195,862.499
0.992,1036.803,320.058,703.011,171.831,-7.143,-1.186,862.461
0.996,1038.125,322.774,701.334,171.798,-7.206,-1.18,863.69
1,1039.45,325.494,699.662,171.766,-7.271,-1.173,864.14
1.004,1040.751,328.216,697.987,171.733,-7.336,-1.165,862.575
1.008,1042.049,330.947,696.295,171.7,-7.401,-1.156,866.354
1.012,1043.327,333.689,694.595,171.669,-7.465,-1.15,867.594
1.016,1044.603,336.433,692.89,171.637,-7.53,-1.141,868.289
1.02,1045.857,339.192,691.193,171.605,-7.595,-1.131,868.464
1.024,1047.111,341.949,689.477,171.574,-7.661,-1.124,870.22
1.028,1048.349,344.71,687.755,171.542,-7.725,-1.114,870.258
1.032,1049.584,347.488,686.036,171.513,-7.791,-1.105,873.057
1.036,1050.799,350.261,684.303,171.482,-7.857,-1.095,872.185
1.04,1052.007,353.041,682.577,171.452,-7.924,-1.087,872.174
1.044,1053.201,355.826,680.832,171.422,-7.989,-1.077,874.104
1.048,1054.382,358.638,679.08,171.393,-8.055,-1.066,879.254
1.052,1055.553,361.435,677.324,171.364,-8.121,-1.058,876.015
1.056,1056.718,364.241,675.563,171.335,-8.188,-1.049,877.879
1.06,1057.864,367.049,673.808,171.305,-8.254,-1.036,876.019
1.064,1059.009,369.875,672.044,171.279,-8.322,-1.027,880.673
1.068,1060.135,372.695,670.265,171.25,-8.388,-1.016,879.822
1.072,1061.255,375.524,668.481,171.222,-8.456,-1.005,881.67
1.076,1062.358,378.355,666.691,171.194,-8.523,-0.995,881.716
1.08,1063.446,381.213,664.907,171.168,-8.59,-0.983,884.988
1.084,1064.526,384.056,663.106,171.141,-8.657,-0.972,883.599
1.088,1065.6,386.906,661.3,171.114,-8.725,-0.961,885.431
1.092,1066.657,389.76,659.488,171.087,-8.792,-0.949,885.478
1.096,1067.71,392.631,657.678,171.062,-8.861,-0.937,888.18
1.1,1068.742,395.494,655.868,171.036,-8.929,-0.925,885.424
1.104,1069.769,398.367,654.039,171.011,-8.998,-0.914,889.167
1.108,1070.78,401.257,652.205,170.986,-9.066,-0.902,892.244
1.112,1071.776,404.143,650.364,170.961,-9.133,-0.888,891.394
1.116,1072.768,407.031,648.519,170.936,-9.203,-0.876,891.948
1.12,1073.742,409.921,646.681,170.912,-9.271,-0.865,890.06
1.124,1074.71,412.819,644.825,170.887,-9.34,-0.85,893.794
1.128,1075.664,415.728,642.971,170.865,-9.409,-0.838,894.704
1.132,1076.609,418.636,641.104,170.841,-9.479,-0.825,895.634
1.136,1077.536,421.546,639.231,170.817,-9.547,-0.811,895.686
1.14,1078.451,424.475,637.367,170.795,-9.617,-0.798,897.715
1.144,1079.355,427.395,635.483,170.772,-9.686,-0.783,897.518
1.148,1080.248,430.328,633.593,170.75,-9.756,-0.769,900.549
1.152,1081.128,433.257,631.699,170.728,-9.825,-0.757,899.34
1.156,1082.001,436.193,629.799,170.706,-9.895,-0.742,901.102
1.16,1082.86,439.133,627.917,170.685,-9.966,-0.727,898.777
1.164,1083.706,442.085,626.006,170.665,-10.035,-0.713,904.18
1.168,1084.532,445.044,624.09,170.643,-10.105,-0.699,905.202
1.172,1085.356,447.998,622.169,170.623,-10.176,-0.685,904.712
1.176,1086.163,450.954,620.243,170.602,-10.245,-0.668,904.767
1.18,1086.958,453.922,618.323,170.583,-10.316,-0.654,905.806
1.184,1087.74,456.886,616.386,170.564,-10.387,-0.64,906.557
1.188,1088.515,459.858,614.444,170.544,-10.457,-0.622,908.287
1.192,1089.278,462.832,612.506,170.525,-10.528,-0.608,907.888
1.196,1090.025,465.818,610.552,170.507,-10.599,-0.594,911.345
1.2,1090.752,468.81,608.608,170.488,-10.67,-0.576,910.423
1.204,1091.478,471.797,606.645,170.47,-10.742,-0.561,911.833
1.208,1092.186,474.785,604.676,170.452,-10.812,-0.544,911.889
1.212,1092.883,477.786,602.701,170.435,-10.883,-0.528,914.877
1.216,1093.566,480.782,600.722,170.418,-10.954,-0.512,913.648
1.22,1094.241,483.784,598.752,170.401,-11.026,-0.495,913.348
1.224,1094.904,486.789,596.773,170.385,-11.098,-0.48,914.915
1.228,1095.546,489.817,594.777,170.369,-11.17,-0.462,920.703
1.232,1096.179,492.827,592.778,170.352,-11.241,-0.445,917.144
1.236,1096.804,495.844,590.774,170.337,-11.313,-0.429,918.823
1.24,1097.411,498.86,588.778,170.321,-11.385,-0.409,916.872
1.244,1098.008,501.889,586.762,170.307,-11.457,-0.394,921.844
1.248,1098.59,504.913,584.742,170.292,-11.528,-0.377,920.604
1.252,1099.171,507.946,582.727,170.277,-11.601,-0.357,921.757
1.256,1099.728,510.976,580.697,170.263,-11.673,-0.341,922.326
1.26,1100.27,514.024,578.676,170.25,-11.747,-0.323,924.331
1.264,1100.798,517.066,576.634,170.236,-11.818,-0.303,925.338
1.268,1101.322,520.108,574.59,170.223,-11.89,-0.286,925.677
1.272,1101.828,523.15,572.54,170.209,-11.963,-0.267,925.734
1.276,1102.326,526.198,570.485,170.197,-12.036,-0.25,927.369
1.28,1102.802,529.251,568.437,170.185,-12.108,-0.232,926.704
1.284,1103.279,532.308,566.383,170.174,-12.181,-0.212,928.512
1.288,1103.728,535.373,564.313,170.162,-12.254,-0.194,931.514
1.292,1104.174,538.432,562.238,170.15,-12.327,-0.174,930.727
1.296,1104.599,541.496,560.171,170.14,-12.399,-0.155,930.058
1.3,1105.019,544.56,558.087,170.129,-12.473,-0.137,932.39
1.304,1105.422,547.623,555.997,170.118,-12.545,-0.115,932.446
1.308,1105.816,550.692,553.903,170.108,-12.619,-0.097,934.046
1.312,1106.189,553.766,551.802,170.099,-12.691,-0.079,935.42
1.316,1106.563,556.842,549.723,170.089,-12.766,-0.057,933.082
1.32,1106.907,559.927,547.614,170.08,-12.839,-0.038,938.196
1.324,1107.25,563.006,545.501,170.071,-12.913,-0.019,937.332
1.328,1107.57,566.088,543.38,170.063,-12.985,0.002,938.71
1.332,1107.886,569.17,541.257,170.054,-13.059,0.022,938.958
1.336,1108.184,572.25,539.144,170.046,-13.132,0.043,936.95
1.34,1108.474,575.337,537.011,170.038,-13.207,0.063,940.577
1.344,1108.742,578.426,534.872,170.031,-13.279,0.083,941.958
1.348,1109.005,581.532,532.74,170.025,-13.354,0.105,944.072
1.352,1109.25,584.62,530.593,170.018,-13.427,0.125,942.241
1.356,1109.487,587.713,528.456,170.011,-13.502,0.147,941.716
1.36,1109.703,590.81,526.298,170.006,-13.574,0.168,945.172
1.364,1109.913,593.906,524.137,170,-13.649,0.188,945.376
1.368,1110.106,597,521.972,169.993,-13.722,0.211,945.428
1.372,1110.29,600.1,519.816,169.989,-13.797,0.232,944.876
1.376,1110.453,603.202,517.64,169.985,-13.87,0.252,948.344
1.38,1110.606,606.3,515.46,169.979,-13.943,0.276,947.79
1.384,1110.75,609.404,513.291,169.975,-14.019,0.296,947.219
1.388,1110.874,612.493,511.105,169.972,-14.091,0.318,946.71
1.392,1110.987,615.595,508.941,169.968,-14.166,0.34,945.95
1.396,1111.091,618.674,506.76,169.965,-14.239,0.362,943.612
1.4,1111.174,621.758,504.582,169.961,-14.313,0.385,944.124
1.404,1111.249,624.819,502.412,169.959,-14.386,0.406,938.298
1.408,1111.307,627.886,500.24,169.958,-14.459,0.428,939.661
1.412,1111.36,630.916,498.07,169.955,-14.532,0.449,931.77
1.416,1111.391,633.949,495.923,169.954,-14.604,0.473,928.91
1.42,1111.414,636.949,493.781,169.952,-14.676,0.493,921.594
1.424,1111.422,639.93,491.654,169.951,-14.747,0.517,915.455
1.428,1111.418,642.884,489.546,169.95,-14.818,0.538,907.341
1.432,1111.402,645.81,487.45,169.95,-14.887,0.56,899.932
1.436,1111.374,648.701,485.375,169.95,-14.957,0.58,889.709
1.44,1111.343,651.552,483.318,169.951,-15.025,0.601,878.931
1.444,1111.284,654.372,481.286,169.95,-15.092,0.624,869.12
1.448,1111.235,657.144,479.297,169.952,-15.159,0.644,852.869
1.452,1111.163,659.86,477.307,169.952,-15.223,0.664,841.986
1.456,1111.087,662.545,475.383,169.953,-15.288,0.686,825.946
1.46,1111.012,665.161,473.475,169.954,-15.351,0.705,809.739
1.464,1110.91,667.735,471.61,169.956,-15.411,0.725,795.001
1.468,1110.816,670.231,469.793,169.957,-15.472,0.744,772.397
1.472,1110.707,672.681,468.021,169.959,-15.53,0.763,756.374
1.476,1110.598,675.055,466.284,169.962,-15.587,0.78,735.753
1.48,1110.488,677.348,464.602,169.963,-15.642,0.797,711.608
1.484,1110.369,679.574,462.969,169.965,-15.695,0.816,690.72
1.488,1110.251,681.728,461.403,169.968,-15.746,0.832,666.407
1.492,1110.129,683.798,459.873,169.97,-15.795,0.848,644.266
1.496,1110.003,685.784,458.422,169.972,-15.843,0.864,615.659
1.5,1109.886,687.686,457.015,169.975,-15.889,0.877,592.124
1.504,1109.763,689.5,455.674,169.977,-15.932,0.892,564.906
1.508,1109.64,691.239,454.405,169.979,-15.973,0.907,538.981
1.512,1109.526,692.865,453.193,169.981,-16.013,0.919,507.796
1.516,1109.405,694.428,452.04,169.984,-16.049,0.931,486.602
1.52,1109.304,695.887,450.969,169.987,-16.086,0.942,453.151
1.524,1109.197,697.273,449.943,169.988,-16.119,0.954,432.009
1.528,1109.085,698.57,448.985,169.991,-16.149,0.964,403.955
1.532,1108.997,699.772,448.101,169.992,-16.179,0.975,373.864
1.536,1108.894,700.904,447.256,169.994,-16.205,0.982,354.034
1.54,1108.81,701.948,446.474,169.996,-16.231,0.991,326.669
1.544,1108.731,702.916,445.761,169.998,-16.254,0.998,301.237
1.548,1108.645,703.813,445.092,170,-16.275,1.006,280.671
1.552,1108.578,704.637,444.488,170.001,-16.295,1.013,255.929
1.556,1108.51,705.394,443.923,170.003,-16.313,1.018,236.739
1.56,1108.443,706.083,443.406,170.004,-16.33,1.024,216.14
1.564,1108.389,706.704,442.938,170.005,-16.344,1.03,194.881
1.568,1108.336,707.27,442.511,170.006,-16.358,1.033,177.652
1.572,1108.289,707.771,442.135,170.006,-16.37,1.037,157.013
1.576,1108.245,708.234,441.801,170.008,-16.381,1.041,143.192
1.58,1108.201,708.64,441.496,170.008,-16.39,1.044,127.423
1.584,1108.17,709.007,441.229,170.009,-16.399,1.049,113.621
1.588,1108.139,709.317,440.992,170.009,-16.407,1.051,97.852
1.592,1108.115,709.592,440.776,170.011,-16.413,1.052,87.594
1.596,1108.096,709.831,440.609,170.011,-16.419,1.054,73.012
1.6,1108.07,710.046,440.458,170.011,-16.424,1.058,66.104
1.604,1108.056,710.221,440.325,170.012,-16.429,1.057,55.154
1.608,1108.035,710.381,440.199,170.012,-16.432,1.058,51.042
1.612,1108.028,710.504,440.111,170.012,-16.436,1.06,37.897
1.616,1108.01,710.616,440.022,170.012,-16.437,1.061,35.905
1.62,1108.009,710.694,439.957,170.012,-16.439,1.062,25.647
1.624,1107.999,710.774,439.894,170.012,-16.441,1.063,25.524
1.628,1107.994,710.838,439.861,170.013,-16.443,1.063,18.069
1.632,1107.988,710.902,439.818,170.013,-16.444,1.065,19.285
1.636,1107.989,710.933,439.78,170.013,-16.445,1.063,12.219
1.64,1107.982,710.978,439.758,170.013,-16.447,1.064,12.518
1.644,1107.978,710.993,439.737,170.013,-16.447,1.063,6.498
1.648,1107.976,711.03,439.728,170.014,-16.448,1.063,9.519
1.652,1107.976,711.041,439.709,170.013,-16.448,1.064,5.292
1.656,1107.976,711.061,439.69,170.013,-16.448,1.065,7.018
