Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
0.004,725.003,0,888.5,180,0,0,0
0.008,725.003,0,888.5,180,0,0,0
0.012,725.003,0,888.5,180,0,0,0
0.016,725.003,0,888.5,180,0,0,0
0.02,725.003,0,888.5,180,0,0,0
0.024,725.003,0,888.5,180,0,0,0
0.028,725.003,0,888.5,180,0,0,0
0.032,725.003,0,888.5,180,0,0,0
0.036,725.003,0,888.5,180,0,0,0
0.04,725.003,0,888.5,180,0,0,0
0.044,725.003,0,888.5,180,0,0,0
0.048,725.003,0,888.5,180,0,0,0
0.052,725.003,0,888.5,180,0,0,0
0.056,725.003,0,888.5,180,0,0,0
0.06,725.003,0,888.5,180,0,0,0
0.064,725.003,0,888.5,180,0,0,0
0.068,725.003,0,888.5,180,0,0,0
0.072,725.003,0,888.5,180,0,0,0
0.076,725.003,0,888.5,180,0,0,0
0.08,725.003,0,888.5,180,0,0,0
0.084,725.003,0,888.5,180,0,0,0
0.088,725.003,0,888.5,180,0,0,0
0.092,725.003,0,888.5,180,0,0,0
0.096,725.003,0,888.5,180,0,0,0
0.1,725.003,0,888.5,180,0,0,0
0.104,725.003,0,888.5,180,0,0,0
0.108,725.003,0,888.5,180,0,0,0
0.112,725.003,0,888.5,180,0,0,0
0.116,725.003,0,888.5,180,0,0,0
0.12,725.003,0,888.5,180,0,0,0
0.124,725.011,0.008,888.501,180,-0.001,0.001,3.046
0.128,725.02,0.008,888.502,180,-0.001,0.001,2.235
0.132,725.029,0.017,888.504,180,-0.001,-0.001,3.046
0.136,725.047,0.025,888.488,180,0.001,0,6.211
0.14,725.073,0.026,888.492,179.999,0,-0.001,6.708
0.144,725.109,0.051,888.497,179.999,0,0.001,10.883
0.148,725.164,0.068,888.495,179.998,-0.001,-0.001,14.369
0.152,725.23,0.101,888.478,179.998,0,0,19.058
0.156,725.314,0.135,888.48,179.996,0,0,22.693
0.16,725.431,0.186,888.469,179.995,0,-0.001,31.924
0.164,725.565,0.253,888.46,179.994,0,0,37.629
0.168,725.735,0.321,888.456,179.991,-0.001,0.001,45.751
0.172,725.936,0.406,888.43,179.989,0,0,54.886
0.176,726.176,0.516,888.418,179.986,0,0.001,66.177
0.18,726.461,0.643,888.394,179.982,0.001,-0.002,78.231
0.184,726.787,0.787,888.375,179.979,0,-0.002,89.289
0.188,727.167,0.957,888.346,179.975,0,-0.001,104.102
0.192,727.603,1.145,888.315,179.969,0,-0.001,119.135
0.196,728.084,1.365,888.272,179.964,0.002,-0.001,132.729
0.2,728.633,1.613,888.237,179.957,0.001,-0.001,150.723
0.204,729.244,1.878,888.192,179.95,0.001,0,166.829
0.208,729.912,2.186,888.146,179.942,0.001,0.001,184.23
0.212,730.652,2.512,888.081,179.934,0.002,-0.002,202.89
0.216,731.454,2.865,888.023,179.923,0.002,-0.002,219.558
0.22,732.328,3.262,887.946,179.913,0.002,-0.001,240.69
0.224,733.266,3.686,887.877,179.902,0.002,-0.001,258.014
0.228,734.277,4.146,887.789,179.889,0.003,-0.002,278.447
0.232,735.368,4.642,887.7,179.877,0.003,-0.002,300.461
0.236,736.52,5.166,887.6,179.863,0.003,0,317.558
0.24,737.747,5.735,887.497,179.849,0.003,-0.001,339.109
0.244,739.04,6.333,887.374,179.834,0.004,-0.002,357.436
0.248,740.409,6.961,887.257,179.818,0.004,-0.001,377.612
0.252,741.849,7.627,887.118,179.8,0.004,-0.002,398.235
0.256,743.349,8.331,886.976,179.783,0.004,-0.002,415.673
0.26,744.92,9.066,886.828,179.764,0.004,-0.001,435.118
0.264,746.551,9.832,886.667,179.744,0.004,-0.001,452.427
0.268,748.245,10.637,886.498,179.724,0.004,-0.001,470.706
0.272,749.999,11.481,886.315,179.704,0.004,-0.001,488.852
0.276,751.801,12.349,886.123,179.682,0.004,0.001,502.196
0.28,753.654,13.241,885.914,179.66,0.004,-0.001,516.778
0.284,755.555,14.165,885.705,179.637,0.004,0.001,531.096
0.288,757.504,15.121,885.486,179.614,0.003,-0.001,545.293
0.292,759.485,16.102,885.248,179.59,0.003,0,556.019
0.296,761.509,17.107,885.008,179.567,0.003,0,568.137
0.3,763.56,18.12,884.755,179.542,0.002,0.001,575.25
0.304,765.643,19.167,884.499,179.516,0,0,586.35
0.308,767.745,20.229,884.221,179.491,0.001,0.001,592.798
0.312,769.868,21.315,883.939,179.466,0,0.001,600.434
0.316,772.007,22.41,883.651,179.44,-0.001,0.003,605.009
0.32,774.165,23.529,883.35,179.415,-0.002,0.001,612.413
0.324,776.33,24.656,883.042,179.388,-0.003,0.003,615.044
0.328,778.506,25.79,882.72,179.362,-0.004,0.002,618.781
0.332,780.699,26.95,882.401,179.335,-0.006,0.003,625.218
0.336,782.888,28.108,882.066,179.309,-0.007,0.003,624.699
0.34,785.083,29.291,881.725,179.283,-0.008,0.003,629.127
0.344,787.286,30.472,881.387,179.256,-0.011,0.004,630.701
0.348,789.49,31.663,881.024,179.229,-0.011,0.004,632.641
0.352,791.686,32.867,880.663,179.202,-0.013,0.005,632.694
0.356,793.894,34.088,880.295,179.176,-0.015,0.006,637.514
0.36,796.098,35.307,879.911,179.15,-0.016,0.006,637.02
0.364,798.306,36.536,879.52,179.122,-0.019,0.008,639.101
0.368,800.51,37.769,879.132,179.096,-0.021,0.006,638.744
0.372,802.706,39.011,878.727,179.068,-0.022,0.008,638.871
0.376,804.91,40.268,878.325,179.042,-0.025,0.007,642.185
0.38,807.105,41.532,877.915,179.016,-0.027,0.008,641.402
0.384,809.307,42.796,877.49,178.988,-0.03,0.01,643.792
0.388,811.496,44.074,877.066,178.962,-0.032,0.009,642.504
0.392,813.693,45.353,876.626,178.934,-0.035,0.011,644.898
0.396,815.881,46.645,876.179,178.908,-0.037,0.01,644.952
0.4,818.067,47.945,875.735,178.882,-0.041,0.012,645.481
0.404,820.249,49.253,875.274,178.854,-0.043,0.012,646.299
0.408,822.433,50.567,874.806,178.828,-0.046,0.012,647.943
0.412,824.605,51.88,874.34,178.8,-0.049,0.013,644.985
0.416,826.777,53.208,873.858,178.774,-0.051,0.014,647.742
0.42,828.952,54.535,873.369,178.746,-0.055,0.014,648.779
0.424,831.118,55.877,872.872,178.72,-0.057,0.015,648.862
0.428,833.282,57.226,872.379,178.694,-0.061,0.014,649.349
0.432,835.441,58.583,871.868,178.666,-0.064,0.017,650.24
0.436,837.603,59.946,871.351,178.64,-0.068,0.016,651.85
0.44,839.756,61.308,870.827,178.613,-0.071,0.018,650.257
0.444,841.915,62.686,870.305,178.586,-0.075,0.017,653.472
0.448,844.057,64.061,869.776,178.559,-0.079,0.02,649.97
0.452,846.204,65.462,869.231,178.533,-0.083,0.02,655.227
0.456,848.343,66.859,868.678,178.506,-0.086,0.02,653.355
0.46,850.484,68.256,868.119,178.479,-0.091,0.021,654.359
0.464,852.615,69.667,867.552,178.453,-0.094,0.022,654.482
0.468,854.745,71.078,866.989,178.425,-0.099,0.023,654.046
0.472,856.869,72.502,866.408,178.399,-0.103,0.024,655.61
0.476,858.999,73.937,865.831,178.372,-0.108,0.024,658.21
0.48,861.116,75.376,865.236,178.346,-0.112,0.026,656.741
0.484,863.224,76.821,864.645,178.32,-0.116,0.025,655.853
0.488,865.339,78.266,864.036,178.292,-0.121,0.028,658.283
0.492,867.444,79.725,863.421,178.266,-0.125,0.027,658.434
0.496,869.551,81.184,862.799,178.239,-0.13,0.03,659.407
0.5,871.647,82.666,862.169,178.213,-0.134,0.03,660.771
0.504,873.747,84.138,861.553,178.185,-0.141,0.031,659.464
0.508,875.836,85.624,860.909,178.159,-0.145,0.032,660.7
0.512,877.927,87.118,860.259,178.133,-0.15,0.033,662.539
0.516,880.008,88.61,859.602,178.106,-0.155,0.034,660.945
0.52,882.089,90.126,858.938,178.08,-0.16,0.035,664.9
0.524,884.158,91.631,858.277,178.053,-0.166,0.035,660.574
0.528,886.232,93.151,857.599,178.027,-0.171,0.037,664.8
0.532,888.297,94.67,856.915,177.999,-0.176,0.037,663.205
0.536,890.366,96.204,856.232,177.974,-0.183,0.04,666.278
0.54,892.421,97.743,855.534,177.947,-0.188,0.039,665.236
0.544,894.468,99.291,854.839,177.92,-0.194,0.043,664.642
0.548,896.52,100.845,854.126,177.894,-0.2,0.042,667.628
0.552,898.563,102.396,853.407,177.867,-0.205,0.043,666.033
0.556,900.606,103.963,852.68,177.841,-0.211,0.044,668.76
0.56,902.639,105.528,851.947,177.814,-0.217,0.045,667.166
0.564,904.668,107.117,851.218,177.788,-0.224,0.047,669.643
0.568,906.697,108.696,850.48,177.761,-0.23,0.049,668.59
0.572,908.722,110.288,849.727,177.735,-0.237,0.048,671.027
0.576,910.736,111.886,848.966,177.709,-0.243,0.051,670.348
0.58,912.753,113.485,848.198,177.682,-0.25,0.05,671.24
0.584,914.753,115.095,847.434,177.656,-0.256,0.053,669.915
0.588,916.759,116.717,846.653,177.63,-0.263,0.054,673.691
0.592,918.754,118.341,845.865,177.604,-0.269,0.057,672.621
0.596,920.751,119.965,845.071,177.577,-0.276,0.056,673.498
0.6,922.741,121.602,844.278,177.551,-0.283,0.058,673.997
0.604,924.723,123.245,843.48,177.525,-0.291,0.059,673.963
0.608,926.7,124.888,842.665,177.498,-0.298,0.06,673.961
0.612,928.669,126.554,841.843,177.472,-0.304,0.062,676.827
0.616,930.641,128.21,841.014,177.446,-0.312,0.064,676.318
0.62,932.601,129.878,840.178,177.42,-0.318,0.064,676.599
0.624,934.56,131.546,839.347,177.393,-0.327,0.067,675.828
0.628,936.51,133.227,838.497,177.367,-0.334,0.066,677.735
0.632,938.464,134.926,837.65,177.342,-0.342,0.07,681.096
0.636,940.404,136.612,836.788,177.315,-0.349,0.07,677.923
0.64,942.344,138.313,835.918,177.289,-0.357,0.073,680.65
0.644,944.271,140.01,835.053,177.262,-0.365,0.073,677.412
0.648,946.2,141.723,834.169,177.237,-0.373,0.075,681.78
0.652,948.12,143.434,833.28,177.21,-0.381,0.076,680.185
0.656,950.037,145.17,832.383,177.185,-0.389,0.079,684.336
0.66,951.945,146.9,831.48,177.159,-0.397,0.08,682.274
0.664,953.855,148.63,830.59,177.133,-0.406,0.082,681.56
0.668,955.751,150.372,829.673,177.107,-0.414,0.082,683.408
0.672,957.649,152.114,828.75,177.081,-0.423,0.085,684.204
0.676,959.533,153.88,827.82,177.055,-0.431,0.086,685.997
0.68,961.414,155.633,826.883,177.028,-0.439,0.089,684.136
0.684,963.29,157.399,825.951,177.003,-0.448,0.089,685.174
0.688,965.159,159.172,825.001,176.977,-0.456,0.092,686.236
0.692,967.033,160.944,824.053,176.951,-0.466,0.092,687.103
0.696,968.89,162.728,823.09,176.926,-0.474,0.094,687.368
0.7,970.747,164.523,822.12,176.899,-0.484,0.097,689.616
0.704,972.588,166.318,821.154,176.874,-0.493,0.098,686.788
0.708,974.435,168.114,820.171,176.848,-0.502,0.1,689.254
0.712,976.269,169.921,819.181,176.822,-0.511,0.102,689.625
0.716,978.102,171.736,818.184,176.797,-0.521,0.102,691.358
0.72,979.925,173.548,817.181,176.77,-0.529,0.106,689.762
0.724,981.746,175.385,816.192,176.746,-0.541,0.106,692.323
0.728,983.557,177.208,815.176,176.719,-0.549,0.11,690.885
0.732,985.367,179.046,814.153,176.694,-0.559,0.11,693.601
0.736,987.166,180.88,813.123,176.668,-0.569,0.114,692.006
0.74,988.954,182.727,812.098,176.643,-0.578,0.114,691.813
0.744,990.744,184.585,811.056,176.616,-0.589,0.117,695.824
0.748,992.523,186.444,810.007,176.591,-0.598,0.119,694.686
0.752,994.302,188.31,808.951,176.566,-0.608,0.121,696.395
0.756,996.075,190.173,807.898,176.54,-0.619,0.123,694.787
0.76,997.838,192.049,806.841,176.515,-0.63,0.125,695.74
0.764,999.593,193.923,805.766,176.489,-0.639,0.125,695.915
0.768,1001.345,195.822,804.684,176.464,-0.65,0.13,700.209
0.772,1003.088,197.707,803.596,176.438,-0.66,0.13,697.029
0.776,1004.828,199.605,802.501,176.413,-0.671,0.134,699.737
0.78,1006.553,201.507,801.411,176.388,-0.681,0.134,697.363
0.784,1008.283,203.41,800.303,176.362,-0.693,0.137,699.827
0.788,1010.001,205.336,799.199,176.338,-0.703,0.139,701.825
0.792,1011.717,207.249,798.078,176.312,-0.715,0.141,700.933
0.796,1013.419,209.173,796.951,176.287,-0.725,0.144,701.385
0.8,1015.119,211.096,795.829,176.261,-0.737,0.146,700.218
0.804,1016.809,213.03,794.689,176.236,-0.747,0.148,702.495
0.808,1018.491,214.97,793.543,176.211,-0.758,0.15,703.048
0.812,1020.172,216.921,792.39,176.186,-0.769,0.152,705.324
0.816,1021.841,218.872,791.231,176.161,-0.78,0.156,704.155
0.82,1023.512,220.822,790.087,176.136,-0.793,0.156,702.841
0.824,1025.168,222.782,788.915,176.111,-0.804,0.16,705.261
0.828,1026.824,224.742,787.738,176.085,-0.816,0.161,705.878
0.832,1028.466,226.713,786.553,176.06,-0.827,0.165,706.363
0.836,1030.104,228.702,785.362,176.036,-0.839,0.166,709.691
0.84,1031.73,230.675,784.177,176.01,-0.851,0.169,704.553
0.844,1033.357,232.663,782.973,175.986,-0.863,0.171,709.106
0.848,1034.973,234.646,781.764,175.96,-0.875,0.174,707.51
0.852,1036.591,236.645,780.557,175.936,-0.888,0.176,710.04
0.856,1038.19,238.65,779.335,175.911,-0.899,0.179,710.307
0.86,1039.786,240.656,778.118,175.887,-0.912,0.18,709.407
0.864,1041.372,242.667,776.883,175.862,-0.924,0.184,710.749
0.868,1042.952,244.675,775.642,175.836,-0.936,0.185,710.234
0.872,1044.53,246.697,774.394,175.812,-0.949,0.19,712.916
0.876,1046.096,248.714,773.141,175.787,-0.961,0.19,711.319
0.88,1047.658,250.758,771.903,175.763,-0.975,0.194,713.648
0.884,1049.21,252.785,770.637,175.737,-0.987,0.196,712.403
0.888,1050.758,254.826,769.365,175.713,-1,0.199,715.079
0.892,1052.294,256.869,768.086,175.689,-1.012,0.202,714.552
0.896,1053.83,258.912,766.802,175.664,-1.026,0.204,715.085
0.9,1055.345,260.977,765.523,175.64,-1.039,0.208,715.481
0.904,1056.866,263.029,764.226,175.615,-1.052,0.21,716.155
0.908,1058.372,265.091,762.923,175.591,-1.065,0.211,716.71
0.912,1059.883,267.153,761.624,175.566,-1.079,0.216,716.975
0.916,1061.374,269.224,760.308,175.542,-1.092,0.217,717.786
0.92,1062.861,271.3,758.999,175.518,-1.106,0.222,717.423
0.924,1064.336,273.386,757.672,175.493,-1.119,0.223,719.568
0.928,1065.81,275.472,756.338,175.469,-1.133,0.226,720.434
0.932,1067.273,277.553,754.999,175.444,-1.146,0.229,718.836
0.936,1068.726,279.646,753.653,175.42,-1.159,0.232,720.457
0.94,1070.177,281.738,752.314,175.396,-1.174,0.235,718.964
0.944,1071.62,283.841,750.965,175.372,-1.188,0.238,721.222
0.948,1073.055,285.953,749.602,175.347,-1.202,0.241,723.813
0.952,1074.478,288.063,748.232,175.323,-1.216,0.244,722.582
0.956,1075.898,290.18,746.856,175.3,-1.23,0.245,724.135
0.96,1077.305,292.29,745.487,175.275,-1.244,0.25,720.545
0.964,1078.71,294.415,744.099,175.252,-1.259,0.252,725.184
0.968,1080.101,296.547,742.706,175.227,-1.273,0.257,725.441
0.972,1081.49,298.679,741.306,175.204,-1.287,0.258,726.23
0.976,1082.873,300.808,739.91,175.179,-1.302,0.261,724.288
0.98,1084.244,302.948,738.511,175.156,-1.317,0.265,725.266
0.984,1085.604,305.091,737.093,175.132,-1.331,0.268,726.787
0.988,1086.965,307.232,735.67,175.108,-1.347,0.271,727.2
0.992,1088.305,309.395,734.241,175.085,-1.361,0.275,729.721
0.996,1089.65,311.545,732.806,175.06,-1.376,0.278,728.232
1,1090.975,313.702,731.377,175.037,-1.391,0.281,726.838
1.004,1092.298,315.858,729.931,175.013,-1.406,0.283,728.264
1.008,1093.62,318.027,728.488,174.99,-1.422,0.288,730.505
1.012,1094.921,320.209,727.029,174.967,-1.436,0.29,732.336
1.016,1096.222,322.377,725.578,174.943,-1.452,0.295,728.746
1.02,1097.51,324.554,724.108,174.919,-1.467,0.298,731.448
1.024,1098.798,326.729,722.632,174.895,-1.483,0.3,731.812
1.028,1100.069,328.914,721.15,174.872,-1.498,0.305,732.473
1.032,1101.34,331.097,719.663,174.848,-1.514,0.306,732.827
1.036,1102.589,333.3,718.183,174.825,-1.529,0.312,733.38
1.04,1103.846,335.498,716.693,174.803,-1.546,0.314,734.537
1.044,1105.087,337.69,715.189,174.779,-1.561,0.319,733.372
1.048,1106.323,339.894,713.678,174.756,-1.577,0.321,735.981
1.052,1107.547,342.092,712.163,174.732,-1.593,0.324,734.382
1.056,1108.764,344.302,710.654,174.709,-1.61,0.328,734.9
1.06,1109.968,346.52,709.127,174.685,-1.626,0.332,737.36
1.064,1111.165,348.736,707.594,174.662,-1.641,0.336,737.033
1.068,1112.363,350.958,706.064,174.64,-1.658,0.339,738.011
1.072,1113.546,353.173,704.52,174.616,-1.674,0.341,736.885
1.076,1114.721,355.399,702.984,174.594,-1.691,0.346,737.373
1.08,1115.882,357.634,701.429,174.57,-1.708,0.349,739.878
1.084,1117.042,359.867,699.867,174.548,-1.724,0.354,740.469
1.088,1118.191,362.095,698.301,174.524,-1.74,0.356,738.868
1.092,1119.334,364.335,696.729,174.502,-1.757,0.362,741.454
1.096,1120.461,366.575,695.164,174.48,-1.774,0.364,738.885
1.1,1121.594,368.816,693.591,174.457,-1.792,0.367,740.755
1.104,1122.701,371.075,692.002,174.434,-1.808,0.372,744.031
1.108,1123.812,373.32,690.408,174.411,-1.826,0.376,742.247
1.112,1124.907,375.573,688.808,174.389,-1.842,0.379,742.976
1.116,1125.999,377.823,687.217,174.366,-1.861,0.383,741.066
1.12,1127.076,380.081,685.606,174.343,-1.877,0.385,743.95
1.124,1128.148,382.351,683.99,174.32,-1.895,0.392,746.228
1.128,1129.207,384.615,682.368,174.298,-1.912,0.394,744.92
1.132,1130.263,386.883,680.751,174.276,-1.929,0.399,744.836
1.136,1131.311,389.147,679.133,174.253,-1.948,0.402,743.444
1.14,1132.345,391.419,677.495,174.231,-1.964,0.407,746.364
1.144,1133.377,393.689,675.852,174.208,-1.983,0.409,746.562
1.148,1134.389,395.979,674.203,174.186,-2,0.414,749.408
1.152,1135.404,398.254,672.55,174.164,-2.018,0.418,747.508
1.156,1136.4,400.536,670.904,174.142,-2.036,0.422,746.086
1.16,1137.395,402.823,669.24,174.12,-2.054,0.426,749.633
1.164,1138.382,405.105,667.58,174.098,-2.072,0.43,747.422
1.168,1139.359,407.397,665.905,174.076,-2.091,0.433,750.573
1.172,1140.319,409.696,664.225,174.053,-2.108,0.439,751.08
1.176,1141.277,411.992,662.553,174.032,-2.128,0.442,749.302
1.18,1142.224,414.282,660.863,174.009,-2.145,0.448,749.902
1.184,1143.165,416.583,659.167,173.988,-2.164,0.45,752.434
1.188,1144.091,418.884,657.466,173.966,-2.182,0.456,752.027
1.192,1145.012,421.196,655.76,173.944,-2.201,0.459,754.289
1.196,1145.924,423.503,654.072,173.923,-2.22,0.463,750.086
1.2,1146.826,425.804,652.356,173.9,-2.238,0.468,752.211
1.204,1147.722,428.116,650.634,173.879,-2.257,0.472,754.73
1.208,1148.606,430.421,648.907,173.857,-2.276,0.476,753.125
1.212,1149.483,432.737,647.175,173.836,-2.295,0.481,755.639
1.216,1150.34,435.066,645.452,173.815,-2.314,0.484,755.172
1.22,1151.202,437.379,643.71,173.793,-2.333,0.49,755.332
1.224,1152.047,439.699,641.963,173.772,-2.352,0.493,756.149
1.228,1152.895,442.018,640.22,173.75,-2.372,0.499,755.537
1.232,1153.721,444.341,638.463,173.729,-2.391,0.501,757.051
1.236,1154.54,446.675,636.715,173.707,-2.411,0.507,757.042
1.24,1155.348,449.002,634.948,173.686,-2.43,0.511,757.945
1.244,1156.152,451.333,633.175,173.665,-2.45,0.516,759.218
1.248,1156.945,453.657,631.399,173.643,-2.469,0.52,757.611
1.252,1157.73,455.991,629.616,173.623,-2.489,0.525,760.099
1.256,1158.507,458.319,627.854,173.601,-2.509,0.529,755.486
1.26,1159.264,460.668,626.061,173.58,-2.528,0.534,762.374
1.264,1160.024,463,624.265,173.559,-2.549,0.537,760.182
1.268,1160.767,465.339,622.463,173.538,-2.568,0.544,761.031
1.272,1161.507,467.681,620.656,173.518,-2.588,0.547,762.274
1.276,1162.233,470.015,618.859,173.496,-2.608,0.553,758.363
1.28,1162.953,472.36,617.043,173.476,-2.628,0.556,763.133
1.284,1163.656,474.71,615.222,173.454,-2.648,0.563,763.763
1.288,1164.362,477.06,613.406,173.435,-2.669,0.566,763.22
1.292,1165.051,479.399,611.59,173.413,-2.69,0.571,760.062
1.296,1165.734,481.749,609.754,173.393,-2.711,0.576,764.836
1.3,1166.402,484.098,607.914,173.373,-2.73,0.581,764.468
1.304,1167.064,486.457,606.069,173.352,-2.751,0.586,766.691
1.308,1167.713,488.808,604.219,173.332,-2.771,0.591,765.312
1.312,1168.36,491.156,602.38,173.311,-2.793,0.594,762.931
1.316,1168.99,493.509,600.521,173.291,-2.813,0.601,766.149
1.32,1169.624,495.861,598.667,173.27,-2.835,0.604,765.283
1.324,1170.235,498.217,596.799,173.25,-2.855,0.611,766.982
1.328,1170.834,500.579,594.926,173.229,-2.876,0.615,768.426
1.332,1171.431,502.939,593.063,173.21,-2.898,0.62,766.222
1.336,1172.013,505.296,591.181,173.19,-2.918,0.625,768.215
1.34,1172.595,507.651,589.294,173.169,-2.94,0.63,768.127
1.344,1173.159,510.01,587.403,173.149,-2.96,0.635,769.031
1.348,1173.715,512.38,585.508,173.129,-2.982,0.64,771.234
1.352,1174.264,514.743,583.631,173.11,-3.004,0.645,766.628
1.356,1174.807,517.1,581.727,173.089,-3.026,0.651,769.728
1.36,1175.332,519.462,579.817,173.07,-3.047,0.654,770.643
1.364,1175.853,521.828,577.903,173.05,-3.068,0.661,771.783
1.368,1176.363,524.184,575.985,173.03,-3.09,0.664,770.169
1.372,1176.858,526.564,574.077,173.011,-3.112,0.672,772.524
1.376,1177.348,528.921,572.151,172.99,-3.134,0.675,770.955
1.38,1177.831,531.289,570.219,172.971,-3.155,0.681,773.349
1.384,1178.306,533.649,568.293,172.951,-3.178,0.686,770.845
1.388,1178.769,536.017,566.352,172.932,-3.2,0.691,774.123
1.392,1179.217,538.383,564.422,172.913,-3.222,0.697,771.379
1.396,1179.653,540.755,562.474,172.893,-3.244,0.703,775.244
1.4,1180.087,543.124,560.52,172.874,-3.266,0.708,775.268
1.404,1180.51,545.484,558.563,172.854,-3.288,0.713,773.652
1.408,1180.925,547.853,556.601,172.836,-3.31,0.717,776.024
1.412,1181.332,550.215,554.66,172.816,-3.333,0.724,771.067
1.416,1181.721,552.598,552.689,172.798,-3.356,0.729,779.15
1.42,1182.101,554.965,550.714,172.779,-3.378,0.736,776.444
1.424,1182.481,557.328,548.736,172.759,-3.401,0.74,776.228
1.428,1182.842,559.694,546.753,172.74,-3.423,0.745,777.188
1.432,1183.201,562.057,544.782,172.721,-3.447,0.751,774.519
1.436,1183.543,564.423,542.79,172.703,-3.469,0.756,777.925
1.44,1183.883,566.786,540.795,172.683,-3.492,0.762,777.684
1.444,1184.199,569.165,538.81,172.665,-3.515,0.768,778.616
1.448,1184.517,571.517,536.821,172.647,-3.537,0.773,774.156
1.452,1184.824,573.876,534.82,172.627,-3.561,0.779,777.266
1.456,1185.112,576.239,532.813,172.609,-3.583,0.784,778.247
1.46,1185.402,578.59,530.818,172.591,-3.607,0.789,774.395
1.464,1185.676,580.93,528.825,172.572,-3.63,0.794,771.28
1.468,1185.939,583.259,526.818,172.554,-3.652,0.802,771.502
1.472,1186.197,585.59,524.837,172.536,-3.676,0.807,767.557
1.476,1186.438,587.9,522.848,172.518,-3.699,0.812,764.31
1.48,1186.665,590.206,520.877,172.5,-3.722,0.818,760.681
1.484,1186.888,592.489,518.906,172.483,-3.744,0.822,755.964
1.488,1187.096,594.759,516.959,172.465,-3.767,0.829,749.53
1.492,1187.296,597.003,515.004,172.448,-3.789,0.834,745.809
1.496,1187.493,599.224,513.082,172.431,-3.813,0.84,735.889
1.5,1187.671,601.43,511.173,172.414,-3.835,0.845,730.625
1.504,1187.832,603.604,509.277,172.398,-3.856,0.852,722.267
1.508,1187.998,605.741,507.42,172.382,-3.879,0.856,709.01
1.512,1188.141,607.86,505.577,172.366,-3.9,0.863,703.086
1.516,1188.279,609.928,503.753,172.35,-3.921,0.866,690.088
1.52,1188.4,611.98,501.958,172.335,-3.941,0.872,682.277
1.524,1188.525,613.977,500.21,172.319,-3.963,0.878,664.362
1.528,1188.626,615.946,498.479,172.305,-3.982,0.884,655.804
1.532,1188.729,617.858,496.792,172.291,-4.003,0.886,638.055
1.536,1188.821,619.722,495.139,172.276,-4.022,0.892,623.158
1.54,1188.907,621.541,493.522,172.264,-4.04,0.895,608.867
1.544,1188.979,623.31,491.963,172.249,-4.059,0.901,589.776
1.548,1189.045,625.025,490.445,172.237,-4.077,0.904,572.831
1.552,1189.106,626.686,488.959,172.225,-4.094,0.91,557.384
1.556,1189.16,628.275,487.548,172.213,-4.111,0.914,531.452
1.56,1189.208,629.817,486.169,172.202,-4.127,0.917,517.304
1.564,1189.246,631.293,484.838,172.191,-4.141,0.922,496.903
1.568,1189.281,632.715,483.581,172.181,-4.157,0.924,474.625
1.572,1189.319,634.052,482.379,172.17,-4.172,0.928,449.5
1.576,1189.339,635.343,481.225,172.161,-4.184,0.933,432.883
1.58,1189.364,636.558,480.137,172.152,-4.198,0.934,407.801
1.584,1189.383,637.717,479.097,172.144,-4.21,0.939,389.262
1.588,1189.395,638.8,478.113,172.136,-4.221,0.942,365.992
1.592,1189.41,639.824,477.188,172.129,-4.232,0.945,344.992
1.596,1189.42,640.792,476.328,172.122,-4.243,0.946,323.706
1.6,1189.425,641.686,475.51,172.114,-4.252,0.95,302.957
1.604,1189.43,642.525,474.749,172.109,-4.26,0.952,283.256
1.608,1189.435,643.312,474.048,172.103,-4.269,0.954,263.392
1.612,1189.445,644.03,473.398,172.098,-4.278,0.956,242.105
1.616,1189.442,644.696,472.783,172.093,-4.284,0.957,226.647
1.62,1189.445,645.311,472.222,172.088,-4.291,0.959,208.19
1.624,1189.445,645.88,471.72,172.084,-4.297,0.962,189.647
1.628,1189.442,646.393,471.248,172.08,-4.302,0.962,174.267
1.632,1189.441,646.862,470.829,172.077,-4.307,0.963,157.147
1.636,1189.451,647.284,470.45,172.075,-4.313,0.965,141.851
1.64,1189.441,647.666,470.084,172.071,-4.315,0.966,132.355
1.644,1189.442,648.011,469.783,172.068,-4.32,0.969,114.485
1.648,1189.443,648.318,469.503,172.067,-4.323,0.969,103.799
1.652,1189.444,648.582,469.259,172.065,-4.326,0.967,89.934
1.656,1189.437,648.831,469.031,172.063,-4.328,0.969,84.42
1.66,1189.44,649.032,468.836,172.061,-4.33,0.968,69.981
1.664,1189.443,649.215,468.684,172.06,-4.333,0.969,59.461
1.668,1189.437,649.383,468.534,172.059,-4.335,0.97,56.45
1.672,1189.442,649.513,468.412,172.058,-4.337,0.97,44.618
1.676,1189.438,649.628,468.301,172.056,-4.337,0.972,39.965
1.68,1189.442,649.73,468.211,172.056,-4.339,0.971,34.008
1.684,1189.437,649.817,468.132,172.056,-4.339,0.972,29.351
1.688,1189.439,649.882,468.076,172.055,-4.34,0.971,21.461
1.692,1189.437,649.945,468.016,172.054,-4.341,0.973,21.703
1.696,1189.435,649.998,467.971,172.054,-4.341,0.973,17.386
